Név (normalizált)	Névváltozat	Strong-szám	Nyelv	Igehely
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040G	héber	Gen.21.25
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040G	héber	Gen.21.25
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040G	héber	Gen.21.26
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040G	héber	Gen.21.27
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040G	héber	Gen.21.29
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040G	héber	Gen.21.32
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040G	héber	Gen.26.1
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040G	héber	Gen.26.8
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040G	héber	Gen.26.9
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040G	héber	Gen.26.10
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040G	héber	Gen.26.11
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040G	héber	Gen.26.16
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040G	héber	Gen.26.26
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.8.31
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.9.1
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.9.3
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.9.4
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.9.6
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.9.16
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.9.18
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.9.19
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.9.20
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.9.20
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.9.21
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.9.22
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.9.23
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.9.23
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.9.24
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.9.25
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.9.27
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.9.28
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.9.29
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.9.29
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.9.31
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.9.34
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.9.35
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.9.38
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.9.39
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.9.40
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.9.41
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.9.42
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.9.44
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.9.45
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.9.47
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.9.48
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.9.48
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.9.49
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.9.50
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.9.52
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.9.53
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.9.55
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.9.56
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	Jdg.10.1
Abimelech	Abimelech =ESV,KJV; Abimelek =NIV	H0040H	héber	2Sa.11.21
Abinadab	Abinadab	H0041J	héber	1Ki.4.11
Abinadab	Abinadab	H0041H	héber	1Sa.31.2
Abinadab	Abinadab	H0041H	héber	1Ch.8.33
Abinadab	Abinadab	H0041H	héber	1Ch.9.39
Abinadab	Abinadab	H0041H	héber	1Ch.10.2
Abinadab	Ishvi =ESV,NIV; Ishui =KJV	H3440H	héber	1Sa.14.49
Abinadab	Abinadab	H0041I	héber	1Sa.16.8
Abinadab	Abinadab	H0041I	héber	1Sa.17.13
Abinadab	Abinadab	H0041I	héber	1Ch.2.13
Abinadab	Abinadab	H0041G	héber	1Sa.7.1
Abinadab	Abinadab	H0041G	héber	2Sa.6.3
Abinadab	Abinadab	H0041G	héber	2Sa.6.3
Abinadab	Abinadab	H0041G	héber	1Ch.13.7
Abinadab	Abinadab =KJV; [ ] =ESV,NIV	H0041G	héber	2Sa.6.4
Abinoam	Abinoam	H0042	héber	Jdg.4.6
Abinoam	Abinoam	H0042	héber	Jdg.4.12
Abinoam	Abinoam	H0042	héber	Jdg.5.1
Abinoam	Abinoam	H0042	héber	Jdg.5.12
Abiram	Abiram	H0048H	héber	1Ki.16.34
Abiram	Abiram	H0048G	héber	Num.16.1
Abiram	Abiram	H0048G	héber	Num.16.12
Abiram	Abiram	H0048G	héber	Num.16.24
Abiram	Abiram	H0048G	héber	Num.16.25
Abiram	Abiram	H0048G	héber	Num.16.27
Abiram	Abiram	H0048G	héber	Num.16.27
Abiram	Abiram	H0048G	héber	Num.26.9
Abiram	Abiram	H0048G	héber	Num.26.9
Abiram	Abiram	H0048G	héber	Deu.11.6
Abiram	Abiram	H0048G	héber	Psa.106.17
Abishag	Abishag	H0049	héber	1Ki.1.3
Abishag	Abishag	H0049	héber	1Ki.1.15
Abishag	Abishag	H0049	héber	1Ki.2.17
Abishag	Abishag	H0049	héber	1Ki.2.21
Abishag	Abishag	H0049	héber	1Ki.2.22
Abishai	Abishai	H0052	héber	1Sa.26.6
Abishai	Abishai	H0052	héber	1Sa.26.6
Abishai	Abishai	H0052	héber	1Sa.26.7
Abishai	Abishai	H0052	héber	1Sa.26.8
Abishai	Abishai	H0052	héber	1Sa.26.9
Abishai	Abishai	H0052	héber	2Sa.2.18
Abishai	Abishai	H0052	héber	2Sa.2.24
Abishai	Abishai	H0052	héber	2Sa.3.30
Abishai	Abishai	H0052	héber	2Sa.10.10
Abishai	Abishai	H0052	héber	2Sa.10.14
Abishai	Abishai	H0052	héber	2Sa.16.9
Abishai	Abishai	H0052	héber	2Sa.16.11
Abishai	Abishai	H0052	héber	2Sa.18.2
Abishai	Abishai	H0052	héber	2Sa.18.5
Abishai	Abishai	H0052	héber	2Sa.18.12
Abishai	Abishai	H0052	héber	2Sa.19.21
Abishai	Abishai	H0052	héber	2Sa.20.6
Abishai	Abishai	H0052	héber	2Sa.20.10
Abishai	Abishai	H0052	héber	2Sa.21.17
Abishai	Abishai	H0052	héber	2Sa.23.18
Abishai	Abishai	H0052	héber	1Ch.2.16
Abishai	Abishai	H0052	héber	1Ch.11.20
Abishai	Abishai	H0052	héber	1Ch.18.12
Abishai	Abishai	H0052	héber	1Ch.19.11
Abishai	Abishai	H0052	héber	1Ch.19.15
Abishua	Abishua	H0050G	héber	1Ch.6.4
Abishua	Abishua	H0050G	héber	1Ch.6.5
Abishua	Abishua	H0050G	héber	1Ch.6.50
Abishua	Abishua	H0050G	héber	Ezr.7.5
Abishua	Abishua	H0050H	héber	1Ch.8.4
Abishur	Abishur	H0051	héber	1Ch.2.28
Abishur	Abishur	H0051	héber	1Ch.2.29
Abital	Abital	H0037	héber	2Sa.3.4
Abital	Abital	H0037	héber	1Ch.3.3
Abitub	Abitub	H0036	héber	1Ch.8.11
Abiud	Abiud	G0010	görög	Mat.1.13
Abiud	Abiud	G0010	görög	Mat.1.13
Abner	Abner	H0074	héber	1Sa.14.50
Abner	Abner	H0074	héber	1Sa.14.51
Abner	Abner	H0074	héber	1Sa.17.55
Abner	Abner	H0074	héber	1Sa.17.55
Abner	Abner	H0074	héber	1Sa.17.55
Abner	Abner	H0074	héber	1Sa.17.57
Abner	Abner	H0074	héber	1Sa.20.25
Abner	Abner	H0074	héber	1Sa.26.5
Abner	Abner	H0074	héber	1Sa.26.7
Abner	Abner	H0074	héber	1Sa.26.14
Abner	Abner	H0074	héber	1Sa.26.14
Abner	Abner	H0074	héber	1Sa.26.14
Abner	Abner	H0074	héber	1Sa.26.15
Abner	Abner	H0074	héber	2Sa.2.8
Abner	Abner	H0074	héber	2Sa.2.12
Abner	Abner	H0074	héber	2Sa.2.14
Abner	Abner	H0074	héber	2Sa.2.17
Abner	Abner	H0074	héber	2Sa.2.19
Abner	Abner	H0074	héber	2Sa.2.19
Abner	Abner	H0074	héber	2Sa.2.20
Abner	Abner	H0074	héber	2Sa.2.21
Abner	Abner	H0074	héber	2Sa.2.22
Abner	Abner	H0074	héber	2Sa.2.23
Abner	Abner	H0074	héber	2Sa.2.24
Abner	Abner	H0074	héber	2Sa.2.25
Abner	Abner	H0074	héber	2Sa.2.26
Abner	Abner	H0074	héber	2Sa.2.29
Abner	Abner	H0074	héber	2Sa.2.30
Abner	Abner	H0074	héber	2Sa.2.31
Abner	Abner	H0074	héber	2Sa.3.6
Abner	Abner	H0074	héber	2Sa.3.7
Abner	Abner	H0074	héber	2Sa.3.8
Abner	Abner	H0074	héber	2Sa.3.9
Abner	Abner	H0074	héber	2Sa.3.11
Abner	Abner	H0074	héber	2Sa.3.12
Abner	Abner	H0074	héber	2Sa.3.16
Abner	Abner	H0074	héber	2Sa.3.17
Abner	Abner	H0074	héber	2Sa.3.19
Abner	Abner	H0074	héber	2Sa.3.19
Abner	Abner	H0074	héber	2Sa.3.20
Abner	Abner	H0074	héber	2Sa.3.20
Abner	Abner	H0074	héber	2Sa.3.21
Abner	Abner	H0074	héber	2Sa.3.21
Abner	Abner	H0074	héber	2Sa.3.22
Abner	Abner	H0074	héber	2Sa.3.23
Abner	Abner	H0074	héber	2Sa.3.24
Abner	Abner	H0074	héber	2Sa.3.25
Abner	Abner	H0074	héber	2Sa.3.26
Abner	Abner	H0074	héber	2Sa.3.27
Abner	Abner	H0074	héber	2Sa.3.28
Abner	Abner	H0074	héber	2Sa.3.30
Abner	Abner	H0074	héber	2Sa.3.31
Abner	Abner	H0074	héber	2Sa.3.32
Abner	Abner	H0074	héber	2Sa.3.32
Abner	Abner	H0074	héber	2Sa.3.33
Abner	Abner	H0074	héber	2Sa.3.33
Abner	Abner	H0074	héber	2Sa.3.37
Abner	Abner	H0074	héber	2Sa.4.1
Abner	Abner	H0074	héber	2Sa.4.12
Abner	Abner	H0074	héber	1Ki.2.5
Abner	Abner	H0074	héber	1Ki.2.32
Abner	Abner	H0074	héber	1Ch.26.28
Abner	Abner	H0074	héber	1Ch.27.21
Abraham	Abraham	H0085	héber	Gen.17.5
Abraham	Abraham	H0085	héber	Gen.17.9
Abraham	Abraham	H0085	héber	Gen.17.15
Abraham	Abraham	H0085	héber	Gen.17.17
Abraham	Abraham	H0085	héber	Gen.17.18
Abraham	Abraham	H0085	héber	Gen.17.22
Abraham	Abraham	H0085	héber	Gen.17.23
Abraham	Abraham	H0085	héber	Gen.17.23
Abraham	Abraham	H0085	héber	Gen.17.24
Abraham	Abraham	H0085	héber	Gen.17.26
Abraham	Abraham	H0085	héber	Gen.18.6
Abraham	Abraham	H0085	héber	Gen.18.7
Abraham	Abraham	H0085	héber	Gen.18.11
Abraham	Abraham	H0085	héber	Gen.18.13
Abraham	Abraham	H0085	héber	Gen.18.16
Abraham	Abraham	H0085	héber	Gen.18.17
Abraham	Abraham	H0085	héber	Gen.18.18
Abraham	Abraham	H0085	héber	Gen.18.19
Abraham	Abraham	H0085	héber	Gen.18.22
Abraham	Abraham	H0085	héber	Gen.18.23
Abraham	Abraham	H0085	héber	Gen.18.27
Abraham	Abraham	H0085	héber	Gen.18.33
Abraham	Abraham	H0085	héber	Gen.18.33
Abraham	Abraham	H0085	héber	Gen.19.27
Abraham	Abraham	H0085	héber	Gen.19.29
Abraham	Abraham	H0085	héber	Gen.20.1
Abraham	Abraham	H0085	héber	Gen.20.2
Abraham	Abraham	H0085	héber	Gen.20.9
Abraham	Abraham	H0085	héber	Gen.20.10
Abraham	Abraham	H0085	héber	Gen.20.11
Abraham	Abraham	H0085	héber	Gen.20.14
Abraham	Abraham	H0085	héber	Gen.20.17
Abraham	Abraham	H0085	héber	Gen.20.18
Abraham	Abraham	H0085	héber	Gen.21.2
Abraham	Abraham	H0085	héber	Gen.21.3
Abraham	Abraham	H0085	héber	Gen.21.4
Abraham	Abraham	H0085	héber	Gen.21.5
Abraham	Abraham	H0085	héber	Gen.21.7
Abraham	Abraham	H0085	héber	Gen.21.8
Abraham	Abraham	H0085	héber	Gen.21.9
Abraham	Abraham	H0085	héber	Gen.21.10
Abraham	Abraham	H0085	héber	Gen.21.11
Abraham	Abraham	H0085	héber	Gen.21.12
Abraham	Abraham	H0085	héber	Gen.21.14
Abraham	Abraham	H0085	héber	Gen.21.22
Abraham	Abraham	H0085	héber	Gen.21.24
Abraham	Abraham	H0085	héber	Gen.21.25
Abraham	Abraham	H0085	héber	Gen.21.27
Abraham	Abraham	H0085	héber	Gen.21.28
Abraham	Abraham	H0085	héber	Gen.21.29
Abraham	Abraham	H0085	héber	Gen.21.34
Abraham	Abraham	H0085	héber	Gen.22.1
Abraham	Abraham	H0085	héber	Gen.22.1
Abraham	Abraham	H0085	héber	Gen.22.3
Abraham	Abraham	H0085	héber	Gen.22.4
Abraham	Abraham	H0085	héber	Gen.22.5
Abraham	Abraham	H0085	héber	Gen.22.6
Abraham	Abraham	H0085	héber	Gen.22.7
Abraham	Abraham	H0085	héber	Gen.22.8
Abraham	Abraham	H0085	héber	Gen.22.9
Abraham	Abraham	H0085	héber	Gen.22.10
Abraham	Abraham	H0085	héber	Gen.22.11
Abraham	Abraham	H0085	héber	Gen.22.11
Abraham	Abraham	H0085	héber	Gen.22.13
Abraham	Abraham	H0085	héber	Gen.22.13
Abraham	Abraham	H0085	héber	Gen.22.14
Abraham	Abraham	H0085	héber	Gen.22.15
Abraham	Abraham	H0085	héber	Gen.22.19
Abraham	Abraham	H0085	héber	Gen.22.19
Abraham	Abraham	H0085	héber	Gen.22.20
Abraham	Abraham	H0085	héber	Gen.22.23
Abraham	Abraham	H0085	héber	Gen.23.2
Abraham	Abraham	H0085	héber	Gen.23.3
Abraham	Abraham	H0085	héber	Gen.23.5
Abraham	Abraham	H0085	héber	Gen.23.7
Abraham	Abraham	H0085	héber	Gen.23.10
Abraham	Abraham	H0085	héber	Gen.23.12
Abraham	Abraham	H0085	héber	Gen.23.14
Abraham	Abraham	H0085	héber	Gen.23.16
Abraham	Abraham	H0085	héber	Gen.23.16
Abraham	Abraham	H0085	héber	Gen.23.18
Abraham	Abraham	H0085	héber	Gen.23.19
Abraham	Abraham	H0085	héber	Gen.23.20
Abraham	Abraham	H0085	héber	Gen.24.1
Abraham	Abraham	H0085	héber	Gen.24.1
Abraham	Abraham	H0085	héber	Gen.24.2
Abraham	Abraham	H0085	héber	Gen.24.6
Abraham	Abraham	H0085	héber	Gen.24.9
Abraham	Abraham	H0085	héber	Gen.24.12
Abraham	Abraham	H0085	héber	Gen.24.12
Abraham	Abraham	H0085	héber	Gen.24.15
Abraham	Abraham	H0085	héber	Gen.24.27
Abraham	Abraham	H0085	héber	Gen.24.34
Abraham	Abraham	H0085	héber	Gen.24.42
Abraham	Abraham	H0085	héber	Gen.24.48
Abraham	Abraham	H0085	héber	Gen.24.52
Abraham	Abraham	H0085	héber	Gen.24.59
Abraham	Abraham	H0085	héber	Gen.25.1
Abraham	Abraham	H0085	héber	Gen.25.5
Abraham	Abraham	H0085	héber	Gen.25.6
Abraham	Abraham	H0085	héber	Gen.25.7
Abraham	Abraham	H0085	héber	Gen.25.8
Abraham	Abraham	H0085	héber	Gen.25.10
Abraham	Abraham	H0085	héber	Gen.25.10
Abraham	Abraham	H0085	héber	Gen.25.11
Abraham	Abraham	H0085	héber	Gen.25.12
Abraham	Abraham	H0085	héber	Gen.25.12
Abraham	Abraham	H0085	héber	Gen.25.19
Abraham	Abraham	H0085	héber	Gen.25.19
Abraham	Abraham	H0085	héber	Gen.26.1
Abraham	Abraham	H0085	héber	Gen.26.3
Abraham	Abraham	H0085	héber	Gen.26.5
Abraham	Abraham	H0085	héber	Gen.26.15
Abraham	Abraham	H0085	héber	Gen.26.18
Abraham	Abraham	H0085	héber	Gen.26.18
Abraham	Abraham	H0085	héber	Gen.26.24
Abraham	Abraham	H0085	héber	Gen.26.24
Abraham	Abraham	H0085	héber	Gen.28.4
Abraham	Abraham	H0085	héber	Gen.28.4
Abraham	Abraham	H0085	héber	Gen.28.9
Abraham	Abraham	H0085	héber	Gen.28.13
Abraham	Abraham	H0085	héber	Gen.31.42
Abraham	Abraham	H0085	héber	Gen.31.53
Abraham	Abraham	H0085	héber	Gen.32.9
Abraham	Abraham	H0085	héber	Gen.35.12
Abraham	Abraham	H0085	héber	Gen.35.27
Abraham	Abraham	H0085	héber	Gen.48.15
Abraham	Abraham	H0085	héber	Gen.48.16
Abraham	Abraham	H0085	héber	Gen.49.30
Abraham	Abraham	H0085	héber	Gen.49.31
Abraham	Abraham	H0085	héber	Gen.50.13
Abraham	Abraham	H0085	héber	Gen.50.24
Abraham	Abraham	H0085	héber	Exo.2.24
Abraham	Abraham	H0085	héber	Exo.3.6
Abraham	Abraham	H0085	héber	Exo.3.15
Abraham	Abraham	H0085	héber	Exo.3.16
Abraham	Abraham	H0085	héber	Exo.4.5
Abraham	Abraham	H0085	héber	Exo.6.3
Abraham	Abraham	H0085	héber	Exo.6.8
Abraham	Abraham	H0085	héber	Exo.32.13
Abraham	Abraham	H0085	héber	Exo.33.1
Abraham	Abraham	H0085	héber	Lev.26.42
Abraham	Abraham	H0085	héber	Num.32.11
Abraham	Abraham	H0085	héber	Deu.1.8
Abraham	Abraham	H0085	héber	Deu.6.10
Abraham	Abraham	H0085	héber	Deu.9.5
Abraham	Abraham	H0085	héber	Deu.9.27
Abraham	Abraham	H0085	héber	Deu.29.13
Abraham	Abraham	H0085	héber	Deu.30.20
Abraham	Abraham	H0085	héber	Deu.34.4
Abraham	Abraham	H0085	héber	Jos.24.2
Abraham	Abraham	H0085	héber	Jos.24.3
Abraham	Abraham	H0085	héber	1Ki.18.36
Abraham	Abraham	H0085	héber	2Ki.13.23
Abraham	Abraham	H0085	héber	1Ch.1.27
Abraham	Abraham	H0085	héber	1Ch.1.28
Abraham	Abraham	H0085	héber	1Ch.1.32
Abraham	Abraham	H0085	héber	1Ch.1.34
Abraham	Abraham	H0085	héber	1Ch.16.16
Abraham	Abraham	H0085	héber	1Ch.29.18
Abraham	Abraham	H0085	héber	2Ch.20.7
Abraham	Abraham	H0085	héber	2Ch.30.6
Abraham	Abraham	H0085	héber	Neh.9.7
Abraham	Abraham	H0085	héber	Psa.47.9
Abraham	Abraham	H0085	héber	Psa.105.6
Abraham	Abraham	H0085	héber	Psa.105.9
Abraham	Abraham	H0085	héber	Psa.105.42
Abraham	Abraham	H0085	héber	Isa.29.22
Abraham	Abraham	H0085	héber	Isa.41.8
Abraham	Abraham	H0085	héber	Isa.51.2
Abraham	Abraham	H0085	héber	Isa.63.16
Abraham	Abraham	H0085	héber	Jer.33.26
Abraham	Abraham	H0085	héber	Ezk.33.24
Abraham	Abraham	H0085	héber	Mic.7.20
Abraham	Abram	H0087	héber	Gen.11.26
Abraham	Abram	H0087	héber	Gen.11.27
Abraham	Abram	H0087	héber	Gen.11.29
Abraham	Abram	H0087	héber	Gen.11.29
Abraham	Abram	H0087	héber	Gen.11.31
Abraham	Abram	H0087	héber	Gen.11.31
Abraham	Abram	H0087	héber	Gen.12.1
Abraham	Abram	H0087	héber	Gen.12.4
Abraham	Abram	H0087	héber	Gen.12.4
Abraham	Abram	H0087	héber	Gen.12.5
Abraham	Abram	H0087	héber	Gen.12.6
Abraham	Abram	H0087	héber	Gen.12.7
Abraham	Abram	H0087	héber	Gen.12.9
Abraham	Abram	H0087	héber	Gen.12.10
Abraham	Abram	H0087	héber	Gen.12.14
Abraham	Abram	H0087	héber	Gen.12.16
Abraham	Abram	H0087	héber	Gen.12.17
Abraham	Abram	H0087	héber	Gen.12.18
Abraham	Abram	H0087	héber	Gen.13.1
Abraham	Abram	H0087	héber	Gen.13.2
Abraham	Abram	H0087	héber	Gen.13.4
Abraham	Abram	H0087	héber	Gen.13.5
Abraham	Abram	H0087	héber	Gen.13.7
Abraham	Abram	H0087	héber	Gen.13.8
Abraham	Abram	H0087	héber	Gen.13.12
Abraham	Abram	H0087	héber	Gen.13.14
Abraham	Abram	H0087	héber	Gen.13.18
Abraham	Abram	H0087	héber	Gen.14.12
Abraham	Abram	H0087	héber	Gen.14.13
Abraham	Abram	H0087	héber	Gen.14.13
Abraham	Abram	H0087	héber	Gen.14.14
Abraham	Abram	H0087	héber	Gen.14.19
Abraham	Abram	H0087	héber	Gen.14.21
Abraham	Abram	H0087	héber	Gen.14.22
Abraham	Abram	H0087	héber	Gen.14.23
Abraham	Abram	H0087	héber	Gen.15.1
Abraham	Abram	H0087	héber	Gen.15.1
Abraham	Abram	H0087	héber	Gen.15.2
Abraham	Abram	H0087	héber	Gen.15.3
Abraham	Abram	H0087	héber	Gen.15.11
Abraham	Abram	H0087	héber	Gen.15.12
Abraham	Abram	H0087	héber	Gen.15.13
Abraham	Abram	H0087	héber	Gen.15.18
Abraham	Abram	H0087	héber	Gen.16.1
Abraham	Abram	H0087	héber	Gen.16.2
Abraham	Abram	H0087	héber	Gen.16.2
Abraham	Abram	H0087	héber	Gen.16.3
Abraham	Abram	H0087	héber	Gen.16.3
Abraham	Abram	H0087	héber	Gen.16.3
Abraham	Abram	H0087	héber	Gen.16.5
Abraham	Abram	H0087	héber	Gen.16.6
Abraham	Abram	H0087	héber	Gen.16.15
Abraham	Abram	H0087	héber	Gen.16.15
Abraham	Abram	H0087	héber	Gen.16.16
Abraham	Abram	H0087	héber	Gen.16.16
Abraham	Abram	H0087	héber	Gen.17.1
Abraham	Abram	H0087	héber	Gen.17.1
Abraham	Abram	H0087	héber	Gen.17.3
Abraham	Abram	H0087	héber	Gen.17.5
Abraham	Abram	H0087	héber	1Ch.1.27
Abraham	Abram	H0087	héber	Neh.9.7
Abraham	Abraham	G0011	görög	Mat.1.1
Abraham	Abraham	G0011	görög	Mat.1.2
Abraham	Abraham	G0011	görög	Mat.1.17
Abraham	Abraham	G0011	görög	Mat.3.9
Abraham	Abraham	G0011	görög	Mat.3.9
Abraham	Abraham	G0011	görög	Mat.8.11
Abraham	Abraham	G0011	görög	Mat.22.32
Abraham	Abraham	G0011	görög	Mrk.12.26
Abraham	Abraham	G0011	görög	Luk.1.55
Abraham	Abraham	G0011	görög	Luk.1.73
Abraham	Abraham	G0011	görög	Luk.3.8
Abraham	Abraham	G0011	görög	Luk.3.8
Abraham	Abraham	G0011	görög	Luk.3.34
Abraham	Abraham	G0011	görög	Luk.13.16
Abraham	Abraham	G0011	görög	Luk.13.28
Abraham	Abraham	G0011	görög	Luk.16.22
Abraham	Abraham	G0011	görög	Luk.16.23
Abraham	Abraham	G0011	görög	Luk.16.24
Abraham	Abraham	G0011	görög	Luk.16.25
Abraham	Abraham	G0011	görög	Luk.16.29
Abraham	Abraham	G0011	görög	Luk.16.30
Abraham	Abraham	G0011	görög	Luk.19.9
Abraham	Abraham	G0011	görög	Luk.20.37
Abraham	Abraham	G0011	görög	Jhn.8.33
Abraham	Abraham	G0011	görög	Jhn.8.37
Abraham	Abraham	G0011	görög	Jhn.8.39
Abraham	Abraham	G0011	görög	Jhn.8.39
Abraham	Abraham	G0011	görög	Jhn.8.39
Abraham	Abraham	G0011	görög	Jhn.8.40
Abraham	Abraham	G0011	görög	Jhn.8.52
Abraham	Abraham	G0011	görög	Jhn.8.53
Abraham	Abraham	G0011	görög	Jhn.8.56
Abraham	Abraham	G0011	görög	Jhn.8.57
Abraham	Abraham	G0011	görög	Jhn.8.58
Abraham	Abraham	G0011	görög	Act.3.13
Abraham	Abraham	G0011	görög	Act.3.25
Abraham	Abraham	G0011	görög	Act.7.2
Abraham	Abraham	G0011	görög	Act.7.16
Abraham	Abraham	G0011	görög	Act.7.17
Abraham	Abraham	G0011	görög	Act.7.32
Abraham	Abraham	G0011	görög	Act.13.26
Abraham	Abraham	G0011	görög	Rom.4.1
Abraham	Abraham	G0011	görög	Rom.4.2
Abraham	Abraham	G0011	görög	Rom.4.3
Abraham	Abraham	G0011	görög	Rom.4.9
Abraham	Abraham	G0011	görög	Rom.4.12
Abraham	Abraham	G0011	görög	Rom.4.13
Abraham	Abraham	G0011	görög	Rom.4.16
Abraham	Abraham	G0011	görög	Rom.9.7
Abraham	Abraham	G0011	görög	Rom.11.1
Abraham	Abraham	G0011	görög	2Co.11.22
Abraham	Abraham	G0011	görög	Gal.3.6
Abraham	Abraham	G0011	görög	Gal.3.7
Abraham	Abraham	G0011	görög	Gal.3.8
Abraham	Abraham	G0011	görög	Gal.3.9
Abraham	Abraham	G0011	görög	Gal.3.14
Abraham	Abraham	G0011	görög	Gal.3.16
Abraham	Abraham	G0011	görög	Gal.3.18
Abraham	Abraham	G0011	görög	Gal.3.29
Abraham	Abraham	G0011	görög	Gal.4.22
Abraham	Abraham	G0011	görög	Heb.2.16
Abraham	Abraham	G0011	görög	Heb.6.13
Abraham	Abraham	G0011	görög	Heb.7.1
Abraham	Abraham	G0011	görög	Heb.7.2
Abraham	Abraham	G0011	görög	Heb.7.4
Abraham	Abraham	G0011	görög	Heb.7.5
Abraham	Abraham	G0011	görög	Heb.7.6
Abraham	Abraham	G0011	görög	Heb.7.9
Abraham	Abraham	G0011	görög	Heb.11.8
Abraham	Abraham	G0011	görög	Heb.11.17
Abraham	Abraham	G0011	görög	Jas.2.21
Abraham	Abraham	G0011	görög	Jas.2.23
Abraham	Abraham	G0011	görög	1Pe.3.6
Absalom	Absalom	H0053	héber	2Sa.3.3
Absalom	Absalom	H0053	héber	2Sa.13.1
Absalom	Absalom	H0053	héber	2Sa.13.4
Absalom	Absalom	H0053	héber	2Sa.13.20
Absalom	Absalom	H0053	héber	2Sa.13.20
Absalom	Absalom	H0053	héber	2Sa.13.22
Absalom	Absalom	H0053	héber	2Sa.13.22
Absalom	Absalom	H0053	héber	2Sa.13.23
Absalom	Absalom	H0053	héber	2Sa.13.23
Absalom	Absalom	H0053	héber	2Sa.13.24
Absalom	Absalom	H0053	héber	2Sa.13.25
Absalom	Absalom	H0053	héber	2Sa.13.26
Absalom	Absalom	H0053	héber	2Sa.13.27
