Strong_padded	Strong_eredeti	Teljes_szocikk
H5059	H5059	נָגַן (nâgan｜naw-gan'｜verb｜touch) [Heb] נָגַן ETCBC: נגן (verb｜play harp) OSHL: n.av.aa TWOT: 1292.1 GK: H5594 Greek: εὐλογέω, κιθαρίζω, ψάλλω, ψαλμός Derivation: a primitive root; Strong's: properly, to thrum, i.e. beat atune with the fingers; expectation. to play on astringed instrument; hence (generally), to make music KJV: player on instruments, sing to the stringed instruments, melody, ministrel, play(-er, -ing).
H5060	H5060	נָגַע (nâgaʻ｜naw-gah'｜verb｜touch) [Heb] נָגַע ETCBC: נגע (verb｜touch) OSHL: n.aw.aa TWOT: 1293 GK: H5595 Greek: ἀναπληρόω, ἀναχωρέω, ἅπτομαι, ἅπτω, ἀφικνέομαι, γίνομαι, ἐγγίζω, ἐκτίθημι, ἐλέγχω, θιγγάνω, ἰσχύω, καταβαίνω, κατάγω, κολλάω, μαστιγόω, παραγίνομαι, πάρειμι, πόνος, προσάγω, προσεγγίζω, προσπίπτω, πρωΐ, συνάγω, συναντάω, τίθημι, φθάνω Derivation: a primitive root; Strong's: properly, to touch, i.e. lay the hand upon (for any purpose; euphemistically, to lie with a woman); by implication, to reach (figuratively, to arrive, acquire); violently, to strike (punish, defeat, destroy, etc.) KJV: beat, ([idiom] be able to) bring (down), cast, come (nigh), draw near (nigh), get up, happen, join, near, plague, reach (up), smite, strike, touch.
H5061	H5061	נֶגַע (negaʻ｜neh'-gah｜noun｜masculine｜stroke) [Heb] נֶגַע ETCBC: נֶגַע (subs｜stroke) OSHL: n.aw.ab TWOT: 1293a GK: H5596 Greek: ἁφή, μάστιξ, ὀδύνη, πληγή Derivation: from נָגַע; Strong's: a blow (figuratively, infliction); also (by implication) a spot (concretely, a leprous person or dress) KJV: plague, sore, stricken, stripe, stroke, wound.
H5062	H5062	נָגַף (nâgaph｜naw-gaf'｜verb｜strike) [Heb] נָגַף ETCBC: נגף (verb｜hurt) OSHL: n.ax.aa TWOT: 1294 GK: H5597 Greek: θραύω, κοπή, κόπτω, παιδεύω, παίω, πατάσσω, πίπτω, πλήσσω, προσκόπτω, πταίω, συντρίβω, τύπτω Derivation: a primitive root; Strong's: to push, gore, defeat, stub (the toe), inflict (a disease) KJV: beat, dash, hurt, plague, slay, smite (down), strike, stumble, [idiom] surely, put to the worse.
H5063	H5063	נֶגֶף (negeph｜neh'-ghef｜noun｜masculine｜blow) [Heb] נֶגֶף ETCBC: נֶגֶף (subs｜plague) OSHL: n.ax.ab TWOT: 1294a GK: H5598 Greek: πληγή, πρόσκομμα, πτῶσις Derivation: from נָגַף; Strong's: a trip (of the foot); figuratively, an infliction (of disease) KJV: plague, stumbling.
H5064	H5064	נָגַר (nâgar｜naw-gar'｜verb｜pour) [Heb] נָגַר, נִגֶּרֶת ETCBC: נגר (verb｜run) OSHL: n.ay.aa TWOT: 1295 GK: H5599, H5600 Greek: ἐπέρχομαι, καταπίνω, καταφέρω, παραδίδωμι, συναθροίζω Derivation: a primitive root; Strong's: to flow; figuratively, to stretch out; causatively, to pour out or down; figuratively, to deliver over KJV: fall, flow away, pour down (out), run, shed, spilt, trickle down.
H5065	H5065	נָגַשׂ (nâgas｜naw-gas'｜verb｜press) [Heb] נָגַשׂ ETCBC: נגשׂ (verb｜drive) OSHL: n.az.aa TWOT: 1296 GK: H5601 Greek: ἀπαιτέω, δίδωμι, ἐλαύνω, ἐπίσκοπος, ἐπιστάτης, πράσσω, προσάγω Derivation: a primitive root; Strong's: to drive (an animal, a workman, a debtor, an army); by implication, to tax, harass, tyrannize KJV: distress, driver, exact(-or), oppress(-or), [idiom] raiser of taxes, taskmaster.
H5066	H5066	נָגַשׁ (nâgash｜naw-gash'｜verb｜draw near) [Heb] נָגַשׁ ETCBC: נגשׁ (verb｜approach) OSHL: n.ba.aa TWOT: 1297 GK: H5602 Greek: ἀποστρέφω, ἀφίστημι, βουλεύω, ἐγγίζω, εἰσέρχομαι, ἐπιστρέφω, καταλαμβάνω, κολλάω, κυριεύω, πορεύομαι, πράκτωρ, προάγω, προσάγω, προσεγγίζω, προσέρχομαι, προσπορεύομαι, προσφέρω, τόπος, φέρω Derivation: a primitive root; Strong's: to be or come (causatively, bring) near (for any purpose); euphemistically, to lie with a woman; as an enemy, to attack; religious to worship; causatively, to present; figuratively, to adduce an argument; by reversal, to stand back KJV: (make to) approach (nigh), bring (forth, hither, near), (cause to) come (hither, near, nigh), give place, go hard (up), (be, draw, go) near (nigh), offer, overtake, present, put, stand.
H5067	H5067	נֵד (nêd｜nade｜noun｜masculine｜heap) [Heb] נֵד ETCBC: נֵד (subs｜barrier) OSHL: n.be.ab TWOT: 1301a GK: H5603 Derivation: from נוּד in the sense of piling up; Strong's: a mound, i.e. wave KJV: heap.
H5068	H5068	נָדַב (nâdab｜naw-dab'｜verb｜incite) [Heb] נָדַב ETCBC: נדב (verb｜incite) OSHL: n.bc.aa TWOT: 1299 GK: H5605 Greek: δοκέω, δυνάστης, ἑκούσιον, φέρω Derivation: a primitive root; Strong's: to impel; hence, to volunteer (as a soldier), to present spontaneously KJV: offer freely, be (give, make, offer self) willing(-ly).
H5069	H5069	נְדַב (nᵉdab｜ned-ab'｜verb｜volunteer) [Arc] נְדַב, הִתְנַדָּבוּ ETCBC: נדב (verb｜be willing) OSHL: xn.ac.aa TWOT: 2848 GK: H10219, H10461 Derivation: (Aramaic) corresponding to נָדַב; Strong's: be (or give) liberal(-ly) KJV: (be minded of...own) freewill (offering), offer freely (willingly).
H5070	H5070	נָדָב (Nâdâb｜naw-dawb'｜proper noun｜person｜Nadab) [pn] נָדָב ETCBC: נָדָב (nmpr｜Nadab) OSHL: n.bc.ab GK: H5606 Derivation: from נָדַב; liberal; Strong's: Nadab, the name of four Israelites KJV: Nadab.
H5071	H5071	נְדָבָה (nᵉdâbâh｜ned-aw-baw'｜noun｜feminine｜voluntariness) [Heb] נְדָבָה ETCBC: נְדָבָה (subs｜free will) OSHL: n.bc.ac TWOT: 1299a GK: H5607 Greek: αἵρεσις, δόμα, ἑκούσιον, ὁμολογία, σφάγιον Derivation: from נָדַב; Strong's: properly (abstractly) spontaneity, or (adjectively) spontaneous; also (concretely) a spontaneous or (by inference, in plural) abundant gift KJV: free(-will) offering, freely, plentiful, voluntary(-ily, offering), willing(-ly), offering).
H5072	H5072	נְדַבְיָה (Nᵉdabyâh｜ned-ab-yaw'｜proper noun｜person｜Nedabiah) [pn] נְדַבְיָה ETCBC: נְדַבְיָה (nmpr｜Nedabiah) OSHL: n.bc.ag GK: H5608 Derivation: from נָדַב and יָהּ; largess of Jah; Strong's: Nedabjah, an Israelite KJV: Nedabiah.
H5073	H5073	נִדְבָּךְ (nidbâk｜nid-bawk'｜noun｜masculine｜row) [Arc] נִדְבָּךְ ETCBC: נִדְבָּךְ (subs｜layer) OSHL: xn.ac.ab TWOT: 2849 GK: H10462 Derivation: (Aramaic) from a root meaning to stick; Strong's: a layer (of building materials) KJV: row.
H5074	H5074	נָדַד (nâdad｜naw-dad'｜verb｜retreat) [Heb] נָדַד ETCBC: נדד (verb｜flee) OSHL: n.bd.aa TWOT: 1300 GK: H5610 Greek: ἀφίστημι, βδελύσσω, διαφεύγω, ἐξίστημι, ἐξωθέω, ἔρχομαι, εὔχομαι, καταβαίνω, πέτομαι, πλανήτης, πτοέω, ταράσσω, φεύγω Derivation: a primitive root; Strong's: properly, to wave to and fro (rarely to flap up and down); figuratively, to rove, flee, or (causatively) to drive away KJV: chase (away), [idiom] could not, depart, flee ([idiom] apace, away), (re-) move, thrust away, wander (abroad, -er, -ing).
H5075	H5075	נְדַד (nᵉdad｜ned-ad'｜verb｜flee) [Arc] נְדַד ETCBC: נדד (verb｜flee) OSHL: xn.ad.aa TWOT: 2850 GK: H10463 Greek: γίνομαι Derivation: (Aramaic) corresponding to נָדַד; Strong's: to depart KJV: go from.
H5076	H5076	נָדֻד (nâdud｜naw-dood'｜noun｜masculine｜tossing) [Heb] נָדֻד, נְדֻדִים ETCBC: נְדֻדִים (subs｜restlessness) OSHL: n.bd.ab TWOT: 1300a GK: H5611 Greek: ὀδύνη Derivation: passive participle of נָדַד; Strong's: properly, tossed; abstractly, a rolling (on the bed) KJV: tossing to and fro.
H5077	H5077	נָדָה (nâdâh｜naw-daw'｜verb｜drive away｜put away) [Heb] נָדָה, נָדָא ETCBC: נדה (verb｜exclude) OSHL: n.bb.aa, n.bf.aa TWOT: 1302 GK: H5604, H5612 Greek: ἐξωθέω Derivation: or נָדָא; (2 Kings 17:21), a primitive root; Strong's: properly, to toss; figuratively, to exclude, i.e. banish, postpone, prohibit KJV: cast out, drive, put far away.
H5078	H5078	נֵדֶה (nêdeh｜nay'-deh｜noun｜masculine｜gift) [Heb] נֵדֶה ETCBC: נֵדֶה (subs｜gift) OSHL: n.bg.ab TWOT: 1303a GK: H5613 Greek: μίσθωμα Derivation: from נָדָה in the sense of freely flinging money; Strong's: a bounty (for prostitution) KJV: gifts.
H5079	H5079	נִדָּה (niddâh｜nid-daw'｜noun｜feminine｜impurity) [Heb] נִדָּה ETCBC: נִדָּה (subs｜menstruation) OSHL: n.bd.ac TWOT: 1302a GK: H5614 Greek: ἁγνισμός, ἀκαθαρσία, μετακινέω, ῥαντισμός Derivation: from נָדַד; Strong's: properly, rejection; by implication, impurity, especially personal (menstruation) or moral (idolatry, incest) KJV: [idiom] far, filthiness, [idiom] flowers, menstruous (woman), put apart, [idiom] removed (woman), separation, set apart, unclean(-ness, thing, with filthiness).
H5080	H5080	נָדַח (nâdach｜naw-dakh'｜verb｜impel) [Heb] נָדַח ETCBC: נדח (verb｜wield) OSHL: n.bh.aa TWOT: 1304 GK: H5615, H5616 Greek: ἄπειμι, ἀπόλλυμι, ἀποπλανάω, ἀπωθέομαι, ἀφίστημι, διασκορπίζω, διασπείρω, διασπορά, ἐκβάλλω, ἐξωθέω, ἐπιβάλλω, πλανάω, σπείρω, φεύγω Derivation: a primitive root; Strong's: to push off; used in a great variety of applications, literally and figuratively (to expel, mislead, strike, inflict, etc.) KJV: banish, bring, cast down (out), chase, compel, draw away, drive (away, out, quite), fetch a stroke, force, go away, outcast, thrust away (out), withdraw.
H5081	H5081	נָדִיב (nâdîyb｜naw-deeb'｜adjective｜inclined) [Heb] נָדִיב ETCBC: נָדִיב (adjv｜willing) OSHL: n.bc.ad TWOT: 1299b GK: H5618 Greek: ἄρχω, ἄρχων, βασιλεύς, δίκαιος, εὐσεβής, πρόθυμος Derivation: from נָדַב; Strong's: properly, voluntary, i.e. generous; hence, magnanimous; as noun, a grandee (sometimes a tyrant) KJV: free, liberal (things), noble, prince, willing (hearted).
H5082	H5082	נְדִיבָה (nᵉdîybâh｜ned-ee-baw'｜noun｜feminine｜nobility) [Heb] נְדִיבָה ETCBC: נְדִיבָה (subs｜willingness) OSHL: n.bc.ae TWOT: 1299c GK: H5619 Greek: ἐλπίς, συνετός Derivation: feminine of נָדִיב; Strong's: properly, nobility, i.e. reputation KJV: soul.
H5083	H5083	נָדָן (nâdân｜naw-dawn'｜noun｜masculine｜gift) [Heb] נָדָן ETCBC: נָדָן (subs｜gift) OSHL: n.bh.ac TWOT: 1305 GK: H5621 Greek: μίσθωμα Derivation: probably from an unused root meaning to give; Strong's: a present (for prostitution) KJV: gift.
H5084	H5084	נָדָן (nâdân｜naw-dawn'｜noun｜masculine｜sheath) [Heb] נָדָן ETCBC: נָדָן (subs｜sheath) OSHL: n.bh.ad TWOT: 1306 GK: H5620 Derivation: of uncertain derivation; Strong's: a sheath (of a sword) KJV: sheath.
H5085	H5085	נִדְנֶה (nidneh｜nid-neh'｜noun｜masculine｜sheath) [Arc] נִדְנֶה ETCBC: נִדְנֶה (subs｜sheath) OSHL: xn.ad.ab TWOT: 2851 GK: H10464 Derivation: (Aramaic) from the same as נָדָן; Strong's: a sheath; figuratively, the body (as the receptacle of the soul) KJV: body.
H5086	H5086	נָדַף (nâdaph｜naw-daf'｜verb｜drive) [Heb] נָדַף ETCBC: נדף (verb｜scatter) OSHL: n.bi.aa TWOT: 1307 GK: H5622 Greek: διώκω, ἐκλείπω, ἐξωθέω, κινέω, ὀνειδίζω, παροξύνω, φέρω Derivation: a primitive root; Strong's: to shove asunder, i.e. disperse KJV: drive (away, to and fro), thrust down, shaken, tossed to and fro.
H5087	H5087	נָדַר (nâdar｜naw-dar'｜verb｜vow) [Heb] נָדַר ETCBC: נדר (verb｜vow) OSHL: n.bj.aa TWOT: 1308 GK: H5623 Greek: εὐχή, εὔχομαι, ὁμολογέω Derivation: a primitive root; Strong's: to promise (pos., to do or give something to God) KJV: (make a) vow.
H5088	H5088	נֶדֶר (neder｜neh'-der｜noun｜masculine｜vow) [Heb] נֶדֶר, נֵדֶר ETCBC: נֶדֶר (subs｜vow) OSHL: n.bj.ab TWOT: 1308a GK: H5624 Greek: δῶρον, εὐχή, ὁμολογία Derivation: or נֵדֶר; from נָדַר; Strong's: a promise (to God); also (concretely) a thing promised KJV: vow(-ed).
H5089	H5089	נֹהַּ (nôahh｜no'-ah｜noun｜masculine｜eminency) [Heb] נֹהַּ, נׄהַּ ETCBC: נֹהַּ (subs｜[uncertain]) OSHL: n.bv.ab TWOT: 1320a GK: H5625 Derivation: from an unused root meaning to lament; Strong's: lamentation KJV: wailing.
H5090	H5090	נָהַג (nâhag｜naw-hag'｜verb｜drive｜moan) [Heb] נָהַג ETCBC: נהג (verb｜drive), נהג (verb｜moan) OSHL: n.bk.aa, n.bl.aa TWOT: 1309 1310 GK: H5627, H5628 Greek: ἄγω, αἰχμαλωτεύω, ἀνάγω, ἀπάγω, εἰσάγω, ἐπάγω, παρακαλέω, παραλαμβάνω, ποιμαίνω Derivation: a primitive root; Strong's: to drive forth (a person, an animal or chariot), i.e. lead, carry away; reflexively, to proceed (i.e. impel or guide oneself); also (from the panting induced by effort), to sigh KJV: acquaint, bring (away), carry away, drive (away), lead (away, forth), (be) guide, lead (away, forth).
H5091	H5091	נָהָה (nâhâh｜naw-haw'｜verb｜wail) [Heb] נָהָה ETCBC: נהה (verb｜hold), נהה (verb｜lament) OSHL: n.bm.aa TWOT: 1311 GK: H5629, H5630 Greek: ἐπιβλέπω, θρηνέω Derivation: a primitive root; Strong's: to groan, i.e. bewail; hence (through the idea of crying aloud), to assemble (as if on proclamation) KJV: lament, wail.
H5092	H5092	נְהִי (nᵉhîy｜neh-hee'｜noun｜masculine｜wailing) [Heb] נְהִי ETCBC: נְהִי (subs｜lamentation) OSHL: n.bm.ab TWOT: 1311a GK: H5631 Greek: θρῆνος, κοπετός Derivation: from נָהָה; Strong's: an elegy KJV: lamentation, wailing.
H5093	H5093	נִהְיָה (nihyâh｜nih-yaw'｜noun｜feminine｜lamentation) [Heb] נִהְיָה ETCBC: נְהִי (subs｜lamentation) OSHL: n.bm.ac TWOT: 1311b GK: H5632 Derivation: feminine of נְהִי; Strong's: lamentation KJV: doleful.
H5094	H5094	נְהִיר (nᵉhîyr｜neh-heere'｜noun｜masculine｜illumination｜light) [Arc] נְהִיר, נַהִירוּ, נְהֹור ETCBC: נְהֹור (subs｜light), נַהִירוּ (subs｜brilliance) OSHL: xn.ad.ad, xn.ad.ae TWOT: 2853a 2853b GK: H10465, H10466, H10467 Greek: φῶς Derivation: (Aramaic) or נְהִירוּ; (Aramaic), from the same as נְהָרָה; Strong's: illumination, i.e. (figuratively) wisdom KJV: light.
H5095	H5095	נָהַל (nâhal｜naw-hal'｜verb｜lead) [Heb] נָהַל ETCBC: נהל (verb｜lead) OSHL: n.bn.aa TWOT: 1312 GK: H5633 Greek: ἄγω, ἀντιλαμβάνομαι, ἐκτρέφω, ἐνισχύω, καταπαύω, παρακαλέω Derivation: a primitive root; Strong's: properly, to run with asparkle, i.e. flow; hence (transitively), to conduct, and (by inference) to protect, sustain KJV: carry, feed, guide, lead (gently, on).
H5096	H5096	נַהֲלָל (Nahălâl｜nah-hal-awl'｜proper noun｜location｜Nahalal) [pn] נַהֲלָל, נַהֲלֹל ETCBC: נַהֲלָל (nmpr｜Nahalal), נַהֲלֹל (nmpr｜Nahalol) OSHL: n.bn.ad GK: H5634, H5636 Derivation: or נַהֲלֹל; the same as נַהֲלֹל; Strong's: Nahalal or Nahalol, a place in Palestine KJV: Nahalal, Nahallal, Nahalol.
H5097	H5097	נַהֲלֹל (nahălôl｜nah-hal-ole'｜noun｜masculine｜pasture) [Heb] נַהֲלֹל ETCBC: נַהֲלֹל (subs｜watering place) OSHL: n.bn.ac TWOT: 1312a GK: H5635 Greek: ξύλον Derivation: from נָהַל; Strong's: pasture KJV: bush.
H5098	H5098	נָהַם (nâham｜naw-ham'｜verb｜growl) [Heb] נָהַם ETCBC: נהם (verb｜groan) OSHL: n.bo.aa TWOT: 1313 GK: H5637 Greek: βοάω, βρυγμός, ἐπισκέπτομαι, θυμός, μεταμέλλομαι, πεινάω Derivation: a primitive root; Strong's: to growl KJV: mourn, roar(-ing).
H5099	H5099	נַהַם (naham｜nah'-ham｜noun｜masculine｜growling) [Heb] נַהַם ETCBC: נַהַם (subs｜groaning) OSHL: n.bo.ab TWOT: 1313a GK: H5638 Derivation: from נָהַם; Strong's: a snarl KJV: roaring.
H5100	H5100	נְהָמָה (nᵉhâmâh｜neh-haw-maw'｜noun｜feminine｜growling) [Heb] נְהָמָה ETCBC: נְהָמָה (subs｜growling) OSHL: n.bo.ac TWOT: 1313b GK: H5639 Greek: στεναγμός, φωνή Derivation: feminine of נַהַם; Strong's: snarling KJV: disquietness, roaring.
H5101	H5101	נָהַק (nâhaq｜naw-hak'｜verb｜bray) [Heb] נָהַק ETCBC: נהק (verb｜cry) OSHL: n.bp.aa TWOT: 1314 GK: H5640 Greek: βοάω, κράζω Derivation: a primitive root; Strong's: to bray (as an ass), scream (from hunger) KJV: bray.
H5102	H5102	נָהַר (nâhar｜naw-har'｜verb｜flow｜shine) [Heb] נָהַר ETCBC: נהר (verb｜stream), נהר (verb｜beam) OSHL: n.bq.aa, n.br.aa TWOT: 1316 1315 GK: H5641, H5642 Greek: ἥκω, συνάγω, φωτίζω Derivation: a primitive root; Strong's: to sparkle, i.e. (figuratively) be cheerful; hence (from the sheen of a running stream) to flow, i.e. (figuratively) assemble KJV: flow (together), be lightened.
H5103	H5103	נְהַר (nᵉhar｜neh-har'｜noun｜masculine｜river) [Arc] נְהַר ETCBC: נְהַר (subs｜river) OSHL: xn.ad.ac TWOT: 2852 GK: H10468 Derivation: (Aramaic) from a root corresponding to נָהַר; Strong's: a river, especially the Euphrates KJV: river, stream.
H5104	H5104	נָהָר (nâhâr｜naw-hawr'｜noun｜masculine｜stream) [Heb] נָהָר ETCBC: נָהָר (subs｜stream) OSHL: n.bq.ab TWOT: 1315a GK: H5643 Greek: ποταμός Derivation: from נָהַר; Strong's: a stream (including the sea; expectation the Nile, Euphrates, etc.); figuratively, prosperity KJV: flood, river.
H5105	H5105	נְהָרָה (nᵉhârâh｜neh-haw-raw'｜noun｜feminine｜light) [Heb] נְהָרָה ETCBC: נְהָרָה (subs｜light) OSHL: n.br.ab TWOT: 1316a GK: H5644 Greek: φέγγος Derivation: from נָהַר in its original sense; Strong's: daylight KJV: light.
H5106	H5106	נוּא (nûwʼ｜noo｜verb｜hinder) [Heb] נוּא ETCBC: נוא (verb｜forbid) OSHL: n.bs.aa TWOT: 1317 GK: H5648 Greek: ἀθετέω, ἀφίστημι, διαστρέφω, μερίς Derivation: a primitive root; Strong's: to refuse, forbid, dissuade, or neutralize KJV: break, disallow, discourage, make of none effect.
H5107	H5107	נוּב (nûwb｜noob｜verb｜bear fruit) [Heb] נוּב ETCBC: נוב (verb｜thrive) OSHL: n.bt.aa TWOT: 1318 GK: H5649 Greek: πληθύνω, ῥέω Derivation: a primitive root; Strong's: to germinate, i.e. (figuratively) to (causatively, make) flourish; also (of words), to utter KJV: bring forth (fruit), make cheerful, increase.
