Karoli_igehely	Heber_vers	Latin_vers	Gorog_LXX_vers	Elteres_tipusa	Karoli_egyezik_hol
Zsolt 107:25	Psa.107:25	Psa.106:25	Psa.106:25	Renumber	Heber
Zsolt 107:26	Psa.107:26	Psa.106:26	Psa.106:26	Renumber	Heber
Zsolt 107:27	Psa.107:27	Psa.106:27	Psa.106:27	Renumber	Heber
Zsolt 107:28	Psa.107:28	Psa.106:28	Psa.106:28	Renumber	Heber
Zsolt 107:29	Psa.107:29	Psa.106:29	Psa.106:29	Renumber	Heber
Zsolt 107:3	Psa.107:3	Psa.106:3	Psa.106:3	Renumber	Heber
Zsolt 107:30	Psa.107:30	Psa.106:30	Psa.106:30	Renumber	Heber
Zsolt 107:31	Psa.107:31	Psa.106:31	Psa.106:31	Renumber	Heber
Zsolt 107:32	Psa.107:32	Psa.106:32	Psa.106:32	Renumber	Heber
Zsolt 107:33	Psa.107:33	Psa.106:33	Psa.106:33	Renumber	Heber
Zsolt 107:34	Psa.107:34	Psa.106:34	Psa.106:34	Renumber	Heber
Zsolt 107:35	Psa.107:35	Psa.106:35	Psa.106:35	Renumber	Heber
Zsolt 107:36	Psa.107:36	Psa.106:36	Psa.106:36	Renumber	Heber
Zsolt 107:37	Psa.107:37	Psa.106:37	Psa.106:37	Renumber	Heber
Zsolt 107:38	Psa.107:38	Psa.106:38	Psa.106:38	Renumber	Heber
Zsolt 107:39	Psa.107:39	Psa.106:39	Psa.106:39	Renumber	Heber
Zsolt 107:4	Psa.107:4	Psa.106:4	Psa.106:4	Renumber	Heber
Zsolt 107:40	Psa.107:40	Psa.106:40	Psa.106:40	Renumber	Heber
Zsolt 107:41	Psa.107:41	Psa.106:41	Psa.106:41	Renumber	Heber
Zsolt 107:42	Psa.107:42	Psa.106:42	Psa.106:42	Renumber	Heber
Zsolt 107:43	Psa.107:43	Psa.106:43	Psa.106:43	Renumber	Heber
Zsolt 107:5	Psa.107:5	Psa.106:5	Psa.106:5	Renumber	Heber
Zsolt 107:6	Psa.107:6	Psa.106:6	Psa.106:6	Renumber	Heber
Zsolt 107:7	Psa.107:7	Psa.106:7	Psa.106:7	Renumber	Heber
Zsolt 107:8	Psa.107:8	Psa.106:8	Psa.106:8	Renumber	Heber
Zsolt 107:9	Psa.107:9	Psa.106:9	Psa.106:9	Renumber	Heber
Zsolt 108:1	Psa.108:1-2	Psa.107:1-2	Psa.107:1-2	Renumber	EGYIK_SEM
Zsolt 108:1	Psa.108:2	Psa.107:2	Psa.107:2	Renumber	EGYIK_SEM
Zsolt 108:10	Psa.108:11	Psa.107:11	Psa.107:11	Renumber	EGYIK_SEM
Zsolt 108:11	Psa.108:12	Psa.107:12	Psa.107:12	Renumber	EGYIK_SEM
Zsolt 108:12	Psa.108:13	Psa.107:13	Psa.107:13	Renumber	EGYIK_SEM
Zsolt 108:13	Psa.108:14	Psa.107:14	Psa.107:14	Renumber	EGYIK_SEM
Zsolt 108:2	Psa.108:3	Psa.107:3	Psa.107:3	Renumber	EGYIK_SEM
Zsolt 108:3	Psa.108:4	Psa.107:4	Psa.107:4	Renumber	EGYIK_SEM
Zsolt 108:4	Psa.108:5	Psa.107:5	Psa.107:5	Renumber	EGYIK_SEM
Zsolt 108:5	Psa.108:6	Psa.107:6	Psa.107:6	Renumber	EGYIK_SEM
Zsolt 108:6	Psa.108:7	Psa.107:7	Psa.107:7	Renumber	EGYIK_SEM
Zsolt 108:7	Psa.108:8	Psa.107:8	Psa.107:8	Renumber	EGYIK_SEM
Zsolt 108:8	Psa.108:9	Psa.107:9	Psa.107:9	Renumber	EGYIK_SEM
Zsolt 108:9	Psa.108:10	Psa.107:10	Psa.107:10	Renumber	EGYIK_SEM
Zsolt 109:1	Psa.109:1	Psa.108:1	Psa.108:1	Renumber	Heber
Zsolt 109:10	Psa.109:10	Psa.108:10	Psa.108:10	Renumber	Heber
Zsolt 109:11	Psa.109:11	Psa.108:11	Psa.108:11	Renumber	Heber
Zsolt 109:12	Psa.109:12	Psa.108:12	Psa.108:12	Renumber	Heber
Zsolt 109:13	Psa.109:13	Psa.108:13	Psa.108:13	Renumber	Heber
Zsolt 109:14	Psa.109:14	Psa.108:14	Psa.108:14	Renumber	Heber
Zsolt 109:15	Psa.109:15	Psa.108:15	Psa.108:15	Renumber	Heber
Zsolt 109:16	Psa.109:16	Psa.108:16	Psa.108:16	Renumber	Heber
Zsolt 109:17	Psa.109:17	Psa.108:17	Psa.108:17	Renumber	Heber
Zsolt 109:18	Psa.109:18	Psa.108:18	Psa.108:18	Renumber	Heber
Zsolt 109:19	Psa.109:19	Psa.108:19	Psa.108:19	Renumber	Heber
Zsolt 109:2	Psa.109:2	Psa.108:2	Psa.108:2	Renumber	Heber
Zsolt 109:20	Psa.109:20	Psa.108:20	Psa.108:20	Renumber	Heber
Zsolt 109:21	Psa.109:21	Psa.108:21	Psa.108:21	Renumber	Heber
Zsolt 109:22	Psa.109:22	Psa.108:22	Psa.108:22	Renumber	Heber
Zsolt 109:23	Psa.109:23	Psa.108:23	Psa.108:23	Renumber	Heber
Zsolt 109:24	Psa.109:24	Psa.108:24	Psa.108:24	Renumber	Heber
Zsolt 109:25	Psa.109:25	Psa.108:25	Psa.108:25	Renumber	Heber
Zsolt 109:26	Psa.109:26	Psa.108:26	Psa.108:26	Renumber	Heber
Zsolt 109:27	Psa.109:27	Psa.108:27	Psa.108:27	Renumber	Heber
Zsolt 109:28	Psa.109:28	Psa.108:28	Psa.108:28	Renumber	Heber
Zsolt 109:29	Psa.109:29	Psa.108:29	Psa.108:29	Renumber	Heber
Zsolt 109:3	Psa.109:3	Psa.108:3	Psa.108:3	Renumber	Heber
Zsolt 109:30	Psa.109:30	Psa.108:30	Psa.108:30	Renumber	Heber
Zsolt 109:31	Psa.109:31	Psa.108:31	Psa.108:31	Renumber	Heber
Zsolt 109:4	Psa.109:4	Psa.108:4	Psa.108:4	Renumber	Heber
Zsolt 109:5	Psa.109:5	Psa.108:5	Psa.108:5	Renumber	Heber
Zsolt 109:6	Psa.109:6	Psa.108:6	Psa.108:6	Renumber	Heber
Zsolt 109:7	Psa.109:7	Psa.108:7	Psa.108:7	Renumber	Heber
Zsolt 109:8	Psa.109:8	Psa.108:8	Psa.108:8	Renumber	Heber
Zsolt 109:9	Psa.109:9	Psa.108:9	Psa.108:9	Renumber	Heber
Zsolt 10:1	Psa.10:1	Psa.9:22	Psa.9:22	Renumber	Heber
Zsolt 10:10	Psa.10:10	Psa.9:31	Psa.9:31	Renumber	Heber
Zsolt 10:11	Psa.10:11	Psa.9:32	Psa.9:32	Renumber	Heber
Zsolt 10:12	Psa.10:12	Psa.9:33	Psa.9:33	Renumber	Heber
Zsolt 10:13	Psa.10:13	Psa.9:34	Psa.9:34	Renumber	Heber
Zsolt 10:14	Psa.10:14	Psa.9:35	Psa.9:35	Renumber	Heber
Zsolt 10:15	Psa.10:15	Psa.9:36	Psa.9:36	Renumber	Heber
Zsolt 10:16	Psa.10:16	Psa.9:37	Psa.9:37	Renumber	Heber
Zsolt 10:17	Psa.10:17	Psa.9:38	Psa.9:38	Renumber	Heber
Zsolt 10:18	Psa.10:18	Psa.9:39	Psa.9:39	Renumber	Heber
Zsolt 10:2	Psa.10:2	Psa.9:23	Psa.9:23	Renumber	Heber
Zsolt 10:3	Psa.10:3	Psa.9:24	Psa.9:24	Renumber	Heber
Zsolt 10:4	Psa.10:4	Psa.9:25	Psa.9:25	Renumber	Heber
Zsolt 10:5	Psa.10:5	Psa.9:26	Psa.9:26	Renumber	Heber
Zsolt 10:6	Psa.10:6	Psa.9:27	Psa.9:27	Renumber	Heber
Zsolt 10:7	Psa.10:7	Psa.9:28	Psa.9:28	Renumber	Heber
Zsolt 10:8	Psa.10:8	Psa.9:29	Psa.9:29	Renumber	Heber
Zsolt 10:9	Psa.10:9	Psa.9:30	Psa.9:30	Renumber	Heber
Zsolt 110:1	Psa.110:1	Psa.109:1	Psa.109:1	Renumber	Heber
Zsolt 110:2	Psa.110:2	Psa.109:2	Psa.109:2	Renumber	Heber
Zsolt 110:3	Psa.110:3	Psa.109:3	Psa.109:3	Renumber	Heber
Zsolt 110:4	Psa.110:4	Psa.109:4	Psa.109:4	Renumber	Heber
Zsolt 110:5	Psa.110:5	Psa.109:5	Psa.109:5	Renumber	Heber
Zsolt 110:6	Psa.110:6	Psa.109:6	Psa.109:6	Renumber	Heber
Zsolt 110:7	Psa.110:7	Psa.109:7	Psa.109:7	Renumber	Heber
Zsolt 111:1	Psa.111:1	Psa.110:1	Psa.110:1	Renumber	Heber
Zsolt 111:10	Psa.111:10	Psa.110:10	Psa.110:10	Renumber	Heber
Zsolt 111:2	Psa.111:2	Psa.110:2	Psa.110:2	Renumber	Heber
Zsolt 111:3	Psa.111:3	Psa.110:3	Psa.110:3	Renumber	Heber
Zsolt 111:4	Psa.111:4	Psa.110:4	Psa.110:4	Renumber	Heber
Zsolt 111:5	Psa.111:5	Psa.110:5	Psa.110:5	Renumber	Heber
Zsolt 111:6	Psa.111:6	Psa.110:6	Psa.110:6	Renumber	Heber
Zsolt 111:7	Psa.111:7	Psa.110:7	Psa.110:7	Renumber	Heber
Zsolt 111:8	Psa.111:8	Psa.110:8	Psa.110:8	Renumber	Heber
Zsolt 111:9	Psa.111:9	Psa.110:9	Psa.110:9	Renumber	Heber
Zsolt 112:1	Psa.112:1	Psa.111:1	Psa.111:1	Renumber	Heber
Zsolt 112:10	Psa.112:10	Psa.111:10	Psa.111:10	Renumber	Heber
Zsolt 112:2	Psa.112:2	Psa.111:2	Psa.111:2	Renumber	Heber
Zsolt 112:3	Psa.112:3	Psa.111:3	Psa.111:3	Renumber	Heber
Zsolt 112:4	Psa.112:4	Psa.111:4	Psa.111:4	Renumber	Heber
Zsolt 112:5	Psa.112:5	Psa.111:5	Psa.111:5	Renumber	Heber
Zsolt 112:6	Psa.112:6	Psa.111:6	Psa.111:6	Renumber	Heber
Zsolt 112:7	Psa.112:7	Psa.111:7	Psa.111:7	Renumber	Heber
Zsolt 112:8	Psa.112:8	Psa.111:8	Psa.111:8	Renumber	Heber
Zsolt 112:9	Psa.112:9	Psa.111:9	Psa.111:9	Renumber	Heber
Zsolt 113:1	Psa.113:1	Psa.112:1	Psa.112:1	Renumber	Heber
Zsolt 113:2	Psa.113:2	Psa.112:2	Psa.112:2	Renumber	Heber
Zsolt 113:3	Psa.113:3	Psa.112:3	Psa.112:3	Renumber	Heber
Zsolt 113:4	Psa.113:4	Psa.112:4	Psa.112:4	Renumber	Heber
Zsolt 113:5	Psa.113:5	Psa.112:5	Psa.112:5	Renumber	Heber
Zsolt 113:6	Psa.113:6	Psa.112:6	Psa.112:6	Renumber	Heber
Zsolt 113:7	Psa.113:7	Psa.112:7	Psa.112:7	Renumber	Heber
Zsolt 113:8	Psa.113:8	Psa.112:8	Psa.112:8	Renumber	Heber
Zsolt 113:9	Psa.113:9	Psa.112:9	Psa.112:9	Renumber	Heber
Zsolt 114:1	Psa.114:1	Psa.113:1	Psa.113:1	Renumber	Heber
Zsolt 114:2	Psa.114:2	Psa.113:2	Psa.113:2	Renumber	Heber
Zsolt 114:3	Psa.114:3	Psa.113:3	Psa.113:3	Renumber	Heber
Zsolt 114:4	Psa.114:4	Psa.113:4	Psa.113:4	Renumber	Heber
Zsolt 114:5	Psa.114:5	Psa.113:5	Psa.113:5	Renumber	Heber
Zsolt 114:6	Psa.114:6	Psa.113:6	Psa.113:6	Renumber	Heber
Zsolt 114:7	Psa.114:7	Psa.113:7	Psa.113:7	Renumber	Heber
Zsolt 114:8	Psa.114:8	Psa.113:8	Psa.113:8	Renumber	Heber
Zsolt 115:1	Psa.115:1	Psa.113:9	Psa.113:9	Renumber	Heber
Zsolt 115:10	Psa.115:10	Psa.113:18	Psa.113:18	Renumber	Heber
Zsolt 115:11	Psa.115:11	Psa.113:19	Psa.113:19	Renumber	Heber
Zsolt 115:12	Psa.115:12	Psa.113:20	Psa.113:20	Renumber	Heber
Zsolt 115:13	Psa.115:13	Psa.113:21	Psa.113:21	Renumber	Heber
Zsolt 115:14	Psa.115:14	Psa.113:22	Psa.113:22	Renumber	Heber
Zsolt 115:15	Psa.115:15	Psa.113:23	Psa.113:23	Renumber	Heber
Zsolt 115:16	Psa.115:16	Psa.113:24	Psa.113:24	Renumber	Heber
Zsolt 115:17	Psa.115:17	Psa.113:25	Psa.113:25	Renumber	Heber
Zsolt 115:18	Psa.115:18	Psa.113:26	Psa.113:26	Renumber	Heber
Zsolt 115:2	Psa.115:2	Psa.113:10	Psa.113:10	Renumber	Heber
Zsolt 115:3	Psa.115:3	Psa.113:11	Psa.113:11	Renumber	Heber
Zsolt 115:4	Psa.115:4	Psa.113:12	Psa.113:12	Renumber	Heber
Zsolt 115:5	Psa.115:5	Psa.113:13	Psa.113:13	Renumber	Heber
Zsolt 115:6	Psa.115:6	Psa.113:14	Psa.113:14	Renumber	Heber
Zsolt 115:7	Psa.115:7	Psa.113:15	Psa.113:15	Renumber	Heber
Zsolt 115:8	Psa.115:8	Psa.113:16	Psa.113:16	Renumber	Heber
Zsolt 115:9	Psa.115:9	Psa.113:17	Psa.113:17	Renumber	Heber
Zsolt 116:1	Psa.116:1	Psa.114:1	Psa.114:1	Renumber	Heber
Zsolt 116:10	Psa.116:10	Psa.115:1	Psa.115:1	Renumber	Heber
Zsolt 116:11	Psa.116:11	Psa.115:2	Psa.115:2	Renumber	Heber
Zsolt 116:12	Psa.116:12	Psa.115:3	Psa.115:3	Renumber	Heber
Zsolt 116:13	Psa.116:13	Psa.115:4	Psa.115:4	Renumber	Heber
Zsolt 116:14	Psa.116:14	Psa.115:5	Psa.115:5	Renumber	Heber
Zsolt 116:15	Psa.116:15	Psa.115:6	Psa.115:6	Renumber	Heber
Zsolt 116:16	Psa.116:16	Psa.115:7	Psa.115:7	Renumber	Heber
Zsolt 116:17	Psa.116:17	Psa.115:8	Psa.115:8	Renumber	Heber
Zsolt 116:18	Psa.116:18	Psa.115:9	Psa.115:9	Renumber	Heber
Zsolt 116:19	Psa.116:19	Psa.115:10	Psa.115:10	Renumber	Heber
Zsolt 116:2	Psa.116:2	Psa.114:2	Psa.114:2	Renumber	Heber
Zsolt 116:3	Psa.116:3	Psa.114:3	Psa.114:3	Renumber	Heber
Zsolt 116:4	Psa.116:4	Psa.114:4	Psa.114:4	Renumber	Heber
Zsolt 116:5	Psa.116:5	Psa.114:5	Psa.114:5	Renumber	Heber
Zsolt 116:6	Psa.116:6	Psa.114:6	Psa.114:6	Renumber	Heber
Zsolt 116:7	Psa.116:7	Psa.114:7	Psa.114:7	Renumber	Heber
Zsolt 116:8	Psa.116:8	Psa.114:8	Psa.114:8	Renumber	Heber
Zsolt 116:9	Psa.116:9	Psa.114:9	Psa.114:9	Renumber	Heber
Zsolt 117:1	Psa.117:1	Psa.116:1	Psa.116:1	Renumber	Heber
Zsolt 117:2	Psa.117:2	Psa.116:2	Psa.116:2	Renumber	Heber
Zsolt 118:1	Psa.118:1	Psa.117:1	Psa.117:1	Renumber	Heber
Zsolt 118:10	Psa.118:10	Psa.117:10	Psa.117:10	Renumber	Heber
Zsolt 118:11	Psa.118:11	Psa.117:11	Psa.117:11	Renumber	Heber
Zsolt 118:12	Psa.118:12	Psa.117:12	Psa.117:12	Renumber	Heber
Zsolt 118:13	Psa.118:13	Psa.117:13	Psa.117:13	Renumber	Heber
Zsolt 118:14	Psa.118:14	Psa.117:14	Psa.117:14	Renumber	Heber
Zsolt 118:15	Psa.118:15	Psa.117:15	Psa.117:15	Renumber	Heber
Zsolt 118:16	Psa.118:16	Psa.117:16	Psa.117:16	Renumber	Heber
Zsolt 118:17	Psa.118:17	Psa.117:17	Psa.117:17	Renumber	Heber
Zsolt 118:18	Psa.118:18	Psa.117:18	Psa.117:18	Renumber	Heber
Zsolt 118:19	Psa.118:19	Psa.117:19	Psa.117:19	Renumber	Heber
Zsolt 118:2	Psa.118:2	Psa.117:2	Psa.117:2	Renumber	Heber
Zsolt 118:20	Psa.118:20	Psa.117:20	Psa.117:20	Renumber	Heber
Zsolt 118:21	Psa.118:21	Psa.117:21	Psa.117:21	Renumber	Heber
Zsolt 118:22	Psa.118:22	Psa.117:22	Psa.117:22	Renumber	Heber
Zsolt 118:23	Psa.118:23	Psa.117:23	Psa.117:23	Renumber	Heber
Zsolt 118:24	Psa.118:24	Psa.117:24	Psa.117:24	Renumber	Heber
Zsolt 118:25	Psa.118:25	Psa.117:25	Psa.117:25	Renumber	Heber
Zsolt 118:26	Psa.118:26	Psa.117:26	Psa.117:26	Renumber	Heber
Zsolt 118:27	Psa.118:27	Psa.117:27	Psa.117:27	Renumber	Heber
Zsolt 118:28	Psa.118:28	Psa.117:28	Psa.117:28	Renumber	Heber
Zsolt 118:29	Psa.118:29	Psa.117:29	Psa.117:29	Renumber	Heber
Zsolt 118:3	Psa.118:3	Psa.117:3	Psa.117:3	Renumber	Heber
Zsolt 118:4	Psa.118:4	Psa.117:4	Psa.117:4	Renumber	Heber
Zsolt 118:5	Psa.118:5	Psa.117:5	Psa.117:5	Renumber	Heber
Zsolt 118:6	Psa.118:6	Psa.117:6	Psa.117:6	Renumber	Heber
Zsolt 118:7	Psa.118:7	Psa.117:7	Psa.117:7	Renumber	Heber
Zsolt 118:8	Psa.118:8	Psa.117:8	Psa.117:8	Renumber	Heber
Zsolt 118:9	Psa.118:9	Psa.117:9	Psa.117:9	Renumber	Heber
Zsolt 119:1	Psa.119:1	Psa.118:1	Psa.118:1	Renumber	Heber
Zsolt 119:10	Psa.119:10	Psa.118:10	Psa.118:10	Renumber	Heber
Zsolt 119:100	Psa.119:100	Psa.118:100	Psa.118:100	Renumber	Heber
Zsolt 119:101	Psa.119:101	Psa.118:101	Psa.118:101	Renumber	Heber
Zsolt 119:102	Psa.119:102	Psa.118:102	Psa.118:102	Renumber	Heber
Zsolt 119:103	Psa.119:103	Psa.118:103	Psa.118:103	Renumber	Heber
Zsolt 119:104	Psa.119:104	Psa.118:104	Psa.118:104	Renumber	Heber
Zsolt 119:105	Psa.119:105	Psa.118:105	Psa.118:105	Renumber	Heber
Zsolt 119:106	Psa.119:106	Psa.118:106	Psa.118:106	Renumber	Heber
Zsolt 119:107	Psa.119:107	Psa.118:107	Psa.118:107	Renumber	Heber
Zsolt 119:108	Psa.119:108	Psa.118:108	Psa.118:108	Renumber	Heber
Zsolt 119:109	Psa.119:109	Psa.118:109	Psa.118:109	Renumber	Heber
Zsolt 119:11	Psa.119:11	Psa.118:11	Psa.118:11	Renumber	Heber
Zsolt 119:110	Psa.119:110	Psa.118:110	Psa.118:110	Renumber	Heber
Zsolt 119:111	Psa.119:111	Psa.118:111	Psa.118:111	Renumber	Heber
Zsolt 119:112	Psa.119:112	Psa.118:112	Psa.118:112	Renumber	Heber
Zsolt 119:113	Psa.119:113	Psa.118:113	Psa.118:113	Renumber	Heber
Zsolt 119:114	Psa.119:114	Psa.118:114	Psa.118:114	Renumber	Heber
Zsolt 119:115	Psa.119:115	Psa.118:115	Psa.118:115	Renumber	Heber
Zsolt 119:116	Psa.119:116	Psa.118:116	Psa.118:116	Renumber	Heber
Zsolt 119:117	Psa.119:117	Psa.118:117	Psa.118:117	Renumber	Heber
Zsolt 119:118	Psa.119:118	Psa.118:118	Psa.118:118	Renumber	Heber
Zsolt 119:119	Psa.119:119	Psa.118:119	Psa.118:119	Renumber	Heber
Zsolt 119:12	Psa.119:12	Psa.118:12	Psa.118:12	Renumber	Heber
Zsolt 119:120	Psa.119:120	Psa.118:120	Psa.118:120	Renumber	Heber
Zsolt 119:121	Psa.119:121	Psa.118:121	Psa.118:121	Renumber	Heber
Zsolt 119:122	Psa.119:122	Psa.118:122	Psa.118:122	Renumber	Heber
Zsolt 119:123	Psa.119:123	Psa.118:123	Psa.118:123	Renumber	Heber
Zsolt 119:124	Psa.119:124	Psa.118:124	Psa.118:124	Renumber	Heber
Zsolt 119:125	Psa.119:125	Psa.118:125	Psa.118:125	Renumber	Heber
Zsolt 119:126	Psa.119:126	Psa.118:126	Psa.118:126	Renumber	Heber
Zsolt 119:127	Psa.119:127	Psa.118:127	Psa.118:127	Renumber	Heber
Zsolt 119:128	Psa.119:128	Psa.118:128	Psa.118:128	Renumber	Heber
Zsolt 119:129	Psa.119:129	Psa.118:129	Psa.118:129	Renumber	Heber
Zsolt 119:13	Psa.119:13	Psa.118:13	Psa.118:13	Renumber	Heber
Zsolt 119:130	Psa.119:130	Psa.118:130	Psa.118:130	Renumber	Heber
Zsolt 119:131	Psa.119:131	Psa.118:131	Psa.118:131	Renumber	Heber
Zsolt 119:132	Psa.119:132	Psa.118:132	Psa.118:132	Renumber	Heber
Zsolt 119:133	Psa.119:133	Psa.118:133	Psa.118:133	Renumber	Heber
Zsolt 119:134	Psa.119:134	Psa.118:134	Psa.118:134	Renumber	Heber
Zsolt 119:135	Psa.119:135	Psa.118:135	Psa.118:135	Renumber	Heber
Zsolt 119:136	Psa.119:136	Psa.118:136	Psa.118:136	Renumber	Heber
Zsolt 119:137	Psa.119:137	Psa.118:137	Psa.118:137	Renumber	Heber
Zsolt 119:138	Psa.119:138	Psa.118:138	Psa.118:138	Renumber	Heber
Zsolt 119:139	Psa.119:139	Psa.118:139	Psa.118:139	Renumber	Heber
Zsolt 119:14	Psa.119:14	Psa.118:14	Psa.118:14	Renumber	Heber
Zsolt 119:140	Psa.119:140	Psa.118:140	Psa.118:140	Renumber	Heber
Zsolt 119:141	Psa.119:141	Psa.118:141	Psa.118:141	Renumber	Heber
Zsolt 119:142	Psa.119:142	Psa.118:142	Psa.118:142	Renumber	Heber
Zsolt 119:143	Psa.119:143	Psa.118:143	Psa.118:143	Renumber	Heber
Zsolt 119:144	Psa.119:144	Psa.118:144	Psa.118:144	Renumber	Heber
Zsolt 119:145	Psa.119:145	Psa.118:145	Psa.118:145	Renumber	Heber
Zsolt 119:146	Psa.119:146	Psa.118:146	Psa.118:146	Renumber	Heber
Zsolt 119:147	Psa.119:147	Psa.118:147	Psa.118:147	Renumber	Heber
Zsolt 119:148	Psa.119:148	Psa.118:148	Psa.118:148	Renumber	Heber
Zsolt 119:149	Psa.119:149	Psa.118:149	Psa.118:149	Renumber	Heber
Zsolt 119:15	Psa.119:15	Psa.118:15	Psa.118:15	Renumber	Heber
Zsolt 119:150	Psa.119:150	Psa.118:150	Psa.118:150	Renumber	Heber
Zsolt 119:151	Psa.119:151	Psa.118:151	Psa.118:151	Renumber	Heber
Zsolt 119:152	Psa.119:152	Psa.118:152	Psa.118:152	Renumber	Heber
Zsolt 119:153	Psa.119:153	Psa.118:153	Psa.118:153	Renumber	Heber
Zsolt 119:154	Psa.119:154	Psa.118:154	Psa.118:154	Renumber	Heber
Zsolt 119:155	Psa.119:155	Psa.118:155	Psa.118:155	Renumber	Heber
Zsolt 119:156	Psa.119:156	Psa.118:156	Psa.118:156	Renumber	Heber
Zsolt 119:157	Psa.119:157	Psa.118:157	Psa.118:157	Renumber	Heber
Zsolt 119:158	Psa.119:158	Psa.118:158	Psa.118:158	Renumber	Heber
Zsolt 119:159	Psa.119:159	Psa.118:159	Psa.118:159	Renumber	Heber
Zsolt 119:16	Psa.119:16	Psa.118:16	Psa.118:16	Renumber	Heber
Zsolt 119:160	Psa.119:160	Psa.118:160	Psa.118:160	Renumber	Heber
Zsolt 119:161	Psa.119:161	Psa.118:161	Psa.118:161	Renumber	Heber
Zsolt 119:162	Psa.119:162	Psa.118:162	Psa.118:162	Renumber	Heber
Zsolt 119:163	Psa.119:163	Psa.118:163	Psa.118:163	Renumber	Heber
Zsolt 119:164	Psa.119:164	Psa.118:164	Psa.118:164	Renumber	Heber
Zsolt 119:165	Psa.119:165	Psa.118:165	Psa.118:165	Renumber	Heber
Zsolt 119:166	Psa.119:166	Psa.118:166	Psa.118:166	Renumber	Heber
Zsolt 119:167	Psa.119:167	Psa.118:167	Psa.118:167	Renumber	Heber
Zsolt 119:168	Psa.119:168	Psa.118:168	Psa.118:168	Renumber	Heber
Zsolt 119:169	Psa.119:169	Psa.118:169	Psa.118:169	Renumber	Heber
Zsolt 119:17	Psa.119:17	Psa.118:17	Psa.118:17	Renumber	Heber
Zsolt 119:170	Psa.119:170	Psa.118:170	Psa.118:170	Renumber	Heber
Zsolt 119:171	Psa.119:171	Psa.118:171	Psa.118:171	Renumber	Heber
Zsolt 119:172	Psa.119:172	Psa.118:172	Psa.118:172	Renumber	Heber
Zsolt 119:173	Psa.119:173	Psa.118:173	Psa.118:173	Renumber	Heber
Zsolt 119:174	Psa.119:174	Psa.118:174	Psa.118:174	Renumber	Heber
Zsolt 119:175	Psa.119:175	Psa.118:175	Psa.118:175	Renumber	Heber
Zsolt 119:176	Psa.119:176	Psa.118:176	Psa.118:176	Renumber	Heber
Zsolt 119:18	Psa.119:18	Psa.118:18	Psa.118:18	Renumber	Heber
Zsolt 119:19	Psa.119:19	Psa.118:19	Psa.118:19	Renumber	Heber
Zsolt 119:2	Psa.119:2	Psa.118:2	Psa.118:2	Renumber	Heber
Zsolt 119:20	Psa.119:20	Psa.118:20	Psa.118:20	Renumber	Heber
Zsolt 119:21	Psa.119:21	Psa.118:21	Psa.118:21	Renumber	Heber
Zsolt 119:22	Psa.119:22	Psa.118:22	Psa.118:22	Renumber	Heber
Zsolt 119:23	Psa.119:23	Psa.118:23	Psa.118:23	Renumber	Heber
Zsolt 119:24	Psa.119:24	Psa.118:24	Psa.118:24	Renumber	Heber
Zsolt 119:25	Psa.119:25	Psa.118:25	Psa.118:25	Renumber	Heber
Zsolt 119:26	Psa.119:26	Psa.118:26	Psa.118:26	Renumber	Heber
Zsolt 119:27	Psa.119:27	Psa.118:27	Psa.118:27	Renumber	Heber
Zsolt 119:28	Psa.119:28	Psa.118:28	Psa.118:28	Renumber	Heber
Zsolt 119:29	Psa.119:29	Psa.118:29	Psa.118:29	Renumber	Heber
Zsolt 119:3	Psa.119:3	Psa.118:3	Psa.118:3	Renumber	Heber
Zsolt 119:30	Psa.119:30	Psa.118:30	Psa.118:30	Renumber	Heber
Zsolt 119:31	Psa.119:31	Psa.118:31	Psa.118:31	Renumber	Heber
Zsolt 119:32	Psa.119:32	Psa.118:32	Psa.118:32	Renumber	Heber
Zsolt 119:33	Psa.119:33	Psa.118:33	Psa.118:33	Renumber	Heber
Zsolt 119:34	Psa.119:34	Psa.118:34	Psa.118:34	Renumber	Heber
Zsolt 119:35	Psa.119:35	Psa.118:35	Psa.118:35	Renumber	Heber
Zsolt 119:36	Psa.119:36	Psa.118:36	Psa.118:36	Renumber	Heber
Zsolt 119:37	Psa.119:37	Psa.118:37	Psa.118:37	Renumber	Heber
Zsolt 119:38	Psa.119:38	Psa.118:38	Psa.118:38	Renumber	Heber
Zsolt 119:39	Psa.119:39	Psa.118:39	Psa.118:39	Renumber	Heber
Zsolt 119:4	Psa.119:4	Psa.118:4	Psa.118:4	Renumber	Heber
Zsolt 119:40	Psa.119:40	Psa.118:40	Psa.118:40	Renumber	Heber
Zsolt 119:41	Psa.119:41	Psa.118:41	Psa.118:41	Renumber	Heber
Zsolt 119:42	Psa.119:42	Psa.118:42	Psa.118:42	Renumber	Heber
Zsolt 119:43	Psa.119:43	Psa.118:43	Psa.118:43	Renumber	Heber
Zsolt 119:44	Psa.119:44	Psa.118:44	Psa.118:44	Renumber	Heber
Zsolt 119:45	Psa.119:45	Psa.118:45	Psa.118:45	Renumber	Heber
Zsolt 119:46	Psa.119:46	Psa.118:46	Psa.118:46	Renumber	Heber
Zsolt 119:47	Psa.119:47	Psa.118:47	Psa.118:47	Renumber	Heber
Zsolt 119:48	Psa.119:48	Psa.118:48	Psa.118:48	Renumber	Heber
Zsolt 119:49	Psa.119:49	Psa.118:49	Psa.118:49	Renumber	Heber
