Strong_padded	Strong_eredeti	Teljes_szocikk
G2507	G2507	καθαιρέω (kathairéō｜kath-ahee-reh'-o｜verb｜to take down) [Grk] καθαιρέω LN: 13.38, 15.110, 15.199, 20.42, 20.54 GK: G2747 Hebrew: דָּכָא, הָרַס, יָרַד, כָּרַת, נְסַח, נָצָה, נָתַץ, נָתַשׁ, סוּר, פָּרַץ, רוּד Derivation: from κατά and αἱρέομαι (including its alternate); Strong's: to lower (or with violence) demolish (literally or figuratively) KJV: --cast (pull, put, take) down, destroy. See: κατά See: αἱρέομαι
G2508	G2508	καθαίρω (kathaírō｜kath-ah'-ee-ro｜verb｜to cleanse) [Grk] καθαίρω LN: 43.12, 79.49 GK: G2748 Hebrew: דּוּשׁ Derivation: from καθαρός; Strong's: to cleanse, i.e. (specially) to prune; figuratively, to expiate KJV: --purge. See: καθαρός
G2509	G2509	καθάπερ (katháper｜kath-ap'-er｜adverb｜just as) [Grk] καθάπερ, καθώσπερ LN: 64.15 GK: G2749, G2778 Hebrew: אֲשֶׁר Derivation: from καθά and περ; Strong's: exactly as KJV: --(even, as well) as. See: καθά See: περ
G2510	G2510	καθάπτω (katháptō｜kath-ap'-to｜verb｜to take hold of) [Grk] καθάπτω LN: 18.7 GK: G2750 Derivation: from κατά and ἅπτομαι; Strong's: to seize upon KJV: --fasten on. See: κατά See: ἅπτομαι
G2511	G2511	καθαρίζω (katharízō｜kath-ar-id'-zo｜verb｜to make clean; to cleanse) [Grk] καθαρίζω, καθερίζω LN: 23.137, 53.28, 79.49 GK: G2751, G2760 Hebrew: אָסַף, בָּעַר, זָקַק, חָטָא, טָהֵר, כָּפַר, לָבָן, נָצַל, נָקָה, סָלַח, צָדַק, צָרַף, קָדַשׁ Derivation: from καθαρός; Strong's: to cleanse (literally or figuratively) KJV: --(make) clean(-se), purge, purify. See: καθαρός
G2512	G2512	καθαρισμός (katharismós｜kath-ar-is-mos'｜noun｜purification) [Grk] καθαρισμός LN: 53.28 GK: G2752 Hebrew: אָשָׁם, טָהֵר, טׇהֳרָה, כִּפֻּר, נָקָה, עָבַר Derivation: from καθαρίζω; Strong's: a washing off, i.e. (ceremonially) ablution, (morally) expiation KJV: --cleansing, + purge, purification(-fying). See: καθαρίζω
G2513	G2513	καθαρός (katharós｜kath-ar-os'｜adjective｜clean) [Grk] καθαρός LN: 53.29, 79.48 GK: G2754 Hebrew: בַּר, זַךְ, זָכָה, זָרָה, טָהֹור, טָהֵר, יֹשֶׁר, כּוּן, מִכְלָאָה, מָרָק, נְקֵא, נָקָה, נָקִי, סָגַר, קָדֹושׁ, שַׁחַת, תָּו, תֹּם Derivation: of uncertain affinity; Strong's: clean (literally or figuratively) KJV: --clean, clear, pure.
G2514	G2514	καθαρότης (katharótēs｜kath-ar-ot'-ace｜noun｜cleanness) [Grk] καθαρότης LN: 53.28 GK: G2755 Hebrew: טֹהַר Derivation: from καθαρός; Strong's: cleanness (ceremonially) KJV: --purification. See: καθαρός
G2515	G2515	καθέδρα (kathédra｜kath-ed'-rah｜noun｜chair) [Grk] καθέδρα LN: 6.111, 37.44 GK: G2756 Hebrew: מֹושָׁב Derivation: from κατά and the same as ἑδραῖος; Strong's: a bench (literally or figuratively) KJV: --seat. See: κατά See: ἑδραῖος
G2516	G2516	καθέζομαι (kathézomai｜kath-ed'-zom-ahee｜verb｜to sit down) [Grk] καθέζομαι LN: 17.12 GK: G2757 Hebrew: יָשַׁב, שָׁכַן Derivation: from κατά and the base of ἑδραῖος; Strong's: to sit down KJV: --sit. See: κατά See: ἑδραῖος
G2517	G2517	καθεξῆς (kathexēs｜kath-ex-ace'｜adverb｜in order; what follows) [Grk] καθεξῆς LN: 61.1, 67.52 GK: G2759 Derivation: from κατά and ἑξῆς; Strong's: thereafter, i.e. consecutively; as a noun (by ellipsis of noun) a subsequent person or time KJV: --after(-ward), by (in) order. See: κατά See: ἑξῆς
G2518	G2518	καθεύδω (katheúdō｜kath-yoo'-do｜verb｜to sleep) [Grk] καθεύδω LN: 23.66, 23.104 GK: G2761 Hebrew: יָשַׁב, יָשֵׁן, שָׁכַב Derivation: from κατά and εὕδω (to sleep); Strong's: to lie down to rest, i.e. (by implication) to fall asleep (literally or figuratively) KJV: --(be a-)sleep. See: κατά
G2519	G2519	καθηγητής (kathēgētḗs｜kath-ayg-ay-tace'｜noun｜teacher) [Grk] καθηγητής LN: 33.245 GK: G2762 Derivation: from a compound of κατά and ἡγέομαι; Strong's: a guide, i.e. (figuratively) a teacher KJV: --master. See: κατά See: ἡγέομαι
G2520	G2520	καθήκω (kathḗkō｜kath-ay'-ko｜verb｜to be fitting) [Grk] καθήκω LN: 66.1 GK: G2763 Hebrew: דָבַר, דֶּרֶךְ, יֹום, מִשְׁפָּט, עֲבֹדָה Derivation: from κατά and ἥκω; Strong's: to reach to, i.e. (neuter of present active participle, figuratively as adjective) becoming KJV: -- convenient, fit. See: κατά See: ἥκω
G2521	G2521	κάθημαι (káthēmai｜kath'-ay-mahee｜verb｜to sit; to be seated) [Grk] κάθημαι LN: 17.12, 85.63, 87.34, 87.36 GK: G2764 Hebrew: הָיָה, הָלַךְ, יָשַׁב, סָכַךְ, רָכַב, שָׁכַב Derivation: from κατά; Strong's: and ἧμαι (to sit; akin to the base of ἑδραῖος); to sit down; figuratively, to remain, reside KJV: --dwell, sit (by, down). See: κατά See: ἑδραῖος
G2522	G2522	καθημερινός (kathēmerinós｜kath-ay-mer-ee-nos'｜adjective｜daily) [Grk] καθημερινός LN: 67.183 GK: G2766 Derivation: from κατά and ἡμέρα; Strong's: quotidian KJV: --daily. See: κατά See: ἡμέρα
G2523	G2523	καθίζω (kathízō｜kath-id'-zo｜verb｜to sit down) [Grk] καθίζω LN: 17.12, 17.17, 37.44, 37.104, 85.63, 87.34, 87.35, 87.36 GK: G2767 Hebrew: בֹּוא, גּוּר, הָיָה, יָשַׁב, נוּחַ, נָפַל, פָּגַר, צוּר, רָכַב Derivation: another (active) form for καθέζομαι; Strong's: to seat down, i.e. set (figuratively, appoint); intransitively, to sit (down); figuratively, to settle (hover, dwell) KJV: --continue, set, sit (down), tarry. See: καθέζομαι
G2524	G2524	καθίημι (kathíēmi｜kath-ee'-ay-mee｜verb｜to let down) [Grk] καθίημι LN: 15.111 GK: G2768 Hebrew: נוּחַ, נָתַן, שׁוּב, שָׁלַךְ Derivation: from κατά; Strong's: and ἵημι (to send); to lower KJV: --let down. See: κατά
G2525	G2525	καθίστημι (kathístēmi｜kath-is'-tay-mee｜verb｜to appoint) [Grk] καθίστημι, καθιστάνω, καθίστημι / καθιστάνω LN: 13.9, 15.175, 37.104 GK: G2769, G2770 Hebrew: אָסַף, בֹּוא, חָזַק, יָצַב, כּוּן, מָלַךְ, מָנָה, מָשַׁח, מָשַׁל, מִשְׁקָע, נוּחַ, נָסַךְ, נָצַב, נָתַן, עָמַד, פָּקַד, צָוָה, צָלַל, קוּם, שׁוּב, שׂוּם, שִׁית, שְׁלֵט Derivation: from κατά and ἵστημι; Strong's: to place down (permanently), i.e. (figuratively) to designate, constitute, convoy KJV: --appoint, be, conduct, make, ordain, set. See: κατά See: ἵστημι
G2526	G2526	καθό (kathó｜kath-o'｜adverb｜to the degree that) [Grk] καθό, καθολικός LN: 64.14, 78.53 GK: G2771 Hebrew: אֲשֶׁר Derivation: from κατά and ὅς; Strong's: according to which thing, i.e. precisely as, in proportion as KJV: --according to that, (inasmuch) as. See: κατά See: ὅς
G2527	G2527	καθόλου (kathólou｜kath-ol'-oo｜adverb｜entirely) [Grk] καθόλου LN: 78.44 GK: G2773 Hebrew: בִּלְתִּי Derivation: from κατά and ὅλος; Strong's: on the whole, i.e. entirely KJV: --at all. See: κατά See: ὅλος
G2528	G2528	καθοπλίζω (kathoplízō｜kath-op-lid'-zo｜verb｜to arm) [Grk] καθοπλίζω LN: 55.1 GK: G2774 Hebrew: תָּפַשׂ Derivation: from κατά; Strong's: and ὁπλίζω; to equip fully with armor KJV: --arm. See: κατά See: ὁπλίζω
G2529	G2529	καθοράω (kathoráō｜kath-or-ah'-o｜verb｜to discern clearly) [Grk] καθοράω LN: 27.7 GK: G2775 Hebrew: רָאָה Derivation: from κατά and ὁράω; Strong's: to behold fully, i.e. (figuratively) distinctly apprehend KJV: --clearly see. See: κατά See: ὁράω
G2530	G2530	καθότι (kathóti｜kath-ot'-ee｜adverb｜because; as) [Grk] καθότι LN: 78.53, 89.33 GK: G2776 Hebrew: אֲשֶׁר Derivation: from κατά; Strong's: and ὅς and τὶς; according to which certain thing, i.e. as far (or inasmuch) as KJV: --(according, forasmuch) as, because (that). See: κατά See: ὅς See: τὶς
G2531	G2531	καθώς (kathṓs｜kath-oce'｜adverb｜as) [Grk] καθώς LN: 64.14, 67.33, 78.53, 89.34, 89.86 GK: G2777, G2778 Derivation: from κατά and ὡς; Strong's: just (or inasmuch) as, that KJV: --according to, (according, even) as, how, when. See: κατά See: ὡς
G2532	G2532	καί (kaí｜kahee｜conjuction or conjuctive partice｜and) [Grk] καί LN: 83.2, 89.67, 89.87, 89.92, 89.93, 89.102, 91.1, 91.12, 92.1 GK: G2779 Derivation: apparently, a primary particle, having a copulative and sometimes also a cumulative force; Strong's: and, also, even, so then, too, etc.; often used in connection (or composition) with other particles or small words KJV: --and, also, both, but, even, for, if, or, so, that, then, therefore, when, yet.
G2533	G2533	Καϊάφας (Kaïáphas｜kah-ee-af'-as｜proper noun｜person｜Caiaphas) [Grk] Καϊάφας LN: 93.205 GK: G2780 Derivation: of Chaldee origin; Strong's: the dell; Caiaphas (i.e. Cajepha), an Israelite KJV: --Caiaphas.
G2534	G2534	καίγε (kaíge｜kah'-ee-gheh｜conjuction or conjuctive partice｜and｜indeed) [Grk] καίγε GK: G2781 Derivation: from καί and γέ; Strong's: and at least (or even, indeed) KJV: --and, at least. See: καί See: γέ
G2535	G2535	Κάϊν (Káïn｜kah'-in｜proper noun｜person｜Cain) [Grk] Κάϊν LN: 93.206 GK: G2782 Hebrew: קַיִן, קַיִן Derivation: of Hebrew origin (קַיִן); Strong's: Cain, (i.e. Cajin), the son of Adam KJV: --Cain. See: קַיִן
G2536	G2536	Καϊνάν (Kaïnán｜kah-ee-nan'｜proper noun｜person｜Cainan) [Grk] Καϊνάν, Καϊνάμ LN: 93.207 GK: G2783 Hebrew: קֵינָן Derivation: of Hebrew origin (קֵינָן); Strong's: Cainan (i.e. Kenan), the name of two patriarchs KJV: --Cainan. See: קֵינָן
G2537	G2537	καινός (kainós｜kahee-nos'｜adjective｜new) [Grk] καινός LN: 28.33, 58.71, 67.28, 67.115 GK: G2785 Hebrew: אַחֵר, חָדָשׁ Derivation: of uncertain affinity; new (especially in freshness; while νέος is properly so with respect to age KJV: --new. See: νέος
G2538	G2538	καινότης (kainótēs｜kahee-not'-ace｜noun｜newness) [Grk] καινότης LN: 58.70, 67.101 GK: G2786 Derivation: from καινός; Strong's: renewal (figuratively) KJV: --newness. See: καινός
G2539	G2539	καίπερ (kaíper｜kah'-ee-per｜conjuction or conjuctive partice｜although) [Grk] καίπερ LN: 89.71 GK: G2788 Derivation: from καί and περ; Strong's: and indeed, i.e. nevertheless or notwithstanding KJV: --and yet, although. See: καί See: περ
G2540	G2540	καιρός (kairós｜kahee-ros'｜noun｜time) [Grk] καιρός LN: 22.45, 65.42, 67.1, 67.78, 67.109, 67.145, 68.73 GK: G2789 Hebrew: אַחֲרֹון, זְמָן, יֹום, מֹועֵד, עַד, עִדָּן, עָטָה, עֶצֶם, עֵת, פַּעַם, צֵל, קֵץ, רֶגֶל, שָׁנֶה, תֹּור, תּוּשִׁיָּה, תְּקוּפָה Derivation: of uncertain affinity; Strong's: an occasion, i.e. set or proper time KJV: --X always, opportunity, (convenient, due) season, (due, short, while) time, a while. Compare χρόνος. See: χρόνος
G2541	G2541	Καῖσαρ (Kaîsar｜kah'-ee-sar｜proper noun｜person｜emperor) [Grk] Καῖσαρ LN: 37.74, 93.208 GK: G2790 Derivation: of Latin origin; Strong's: Cæsar, a title of the Roman emperor KJV: --Cæsar.
G2542	G2542	Καισάρεια (Kaisáreia｜kahee-sar'-i-a｜proper noun｜location｜Caesarea) [Grk] Καισάρεια LN: 93.492 GK: G2791 Derivation: from Καῖσαρ; Strong's: Cæsaria, the name of two places in Palestine KJV: --Cæsarea. See: Καῖσαρ
G2543	G2543	καίτοι (kaítoi｜kah'-ee-toy｜conjuction or conjuctive partice｜and yet) [Grk] καίτοι LN: 89.72 GK: G2792 Derivation: from καί and τοί; Strong's: and yet, i.e. nevertheless KJV: --although. See: καί See: τοί
G2544	G2544	καίτοιγε (kaítoige｜kah'-ee-toyg-eh｜conjuction or conjuctive partice｜although) [Grk] καίτοιγε LN: 89.72 GK: G2793 Derivation: from καίτοι and γέ; Strong's: and yet indeed, i.e. although really KJV: --nevertheless, though. See: καίτοι See: γέ
G2545	G2545	καίω (kaíō｜kah'-yo｜verb｜to light) [Grk] καίω LN: 14.63, 14.65 GK: G2794 Hebrew: אֲזָא, אָכַל, בָּעַר, דָּלַק, יָצַת, יָקַד, לֶהָבָה, נָפַח, נָשַׂק, עָלָה, עָרַךְ, קָדַח, שָׂרַף Derivation: apparently a primary verb; Strong's: to set on fire, i.e. kindle or (by implication) consume KJV: --burn, light.
G2546	G2546	κἀκεῖ (kakeî｜kak-i'｜adverb｜and + there) [Grk] κἀκεῖ LN: 83.2, 89.87, 89.92, 89.93, 91.1 GK: G2795 Derivation: from καί and ἐκεῖ; Strong's: likewise in that place KJV: --and there, there (thither) also. See: καί See: ἐκεῖ
G2547	G2547	κἀκεῖθεν (kakeîthen｜kak-i'-then｜adverb｜and + from there) [Grk] κἀκεῖθεν LN: 67.47, 84.10 GK: G2796 Derivation: from καί and ἐκεῖθεν; Strong's: likewise from that place (or time) KJV: --and afterward (from) (thence), thence also. See: καί See: ἐκεῖθεν
G2548	G2548	κἀκεῖνος (kakeînos｜kak-i'-nos｜demonstrative pronoun｜and + that one) [Grk] κἀκεῖνος LN: 89.87, 89.92, 89.93, 91.12, 92.30 GK: G2797 Derivation: from καί and ἐκεῖνος; Strong's: likewise that (or those) KJV: --and him (other, them), even he, him also, them (also), (and) they. See: καί See: ἐκεῖνος
G2549	G2549	κακία (kakía｜kak-ee'-ah｜noun｜wickedness) [Grk] κακία LN: 22.5, 88.105, 88.199 GK: G2798 Hebrew: רָאָה Derivation: from κακός; Strong's: badness, i.e. (subjectively) depravity, or (actively) malignity, or (passively) trouble KJV: --evil, malice(-iousness), naughtiness, wickedness. See: κακός
G2550	G2550	κακοήθεια (kakoḗtheia｜kak-o-ay'-thi-ah｜noun｜malevolence) [Grk] κακοήθεια LN: 88.113 GK: G2799 Derivation: from a compound of κακός and ἦθος; Strong's: bad character, i.e. (specially) mischievousness KJV: --malignity. See: κακός See: ἦθος
G2551	G2551	κακολογέω (kakologéō｜kak-ol-og-eh'-o｜verb｜to speak evil of) [Grk] κακολογέω LN: 33.399 GK: G2800 Hebrew: קָלַל Derivation: from a compound of κακός and λόγος; Strong's: to revile KJV: --curse, speak evil of. See: κακός See: λόγος
G2552	G2552	κακοπάθεια (kakopátheia｜kak-op-ath'-i-ah｜noun｜suffering) [Grk] κακοπάθεια, καλοκαγαθία, κακοπαθία, κακοπάθεια / κακοπαθία LN: 24.89 GK: G2801, G2802, G2817 Hebrew: תְּלָאָה Derivation: from a compound of ἡμιώριον and πάθος; Strong's: hardship KJV: --suffering affliction. See: ἡμιώριον See: πάθος
G2553	G2553	κακοπαθέω (kakopathéō｜kak-op-ath-eh'-o｜verb｜to suffer misfortune; to bear hardship patiently) [Grk] κακοπαθέω LN: 24.89 GK: G2802 Hebrew: עָמָל Derivation: from the same as κακοπάθεια; Strong's: to undergo hardship KJV: --be afflicted, endure afflictions (hardness), suffer trouble. See: κακοπάθεια
G2554	G2554	κακοποιέω (kakopoiéō｜kak-op-oy-eh'-o｜verb｜to do evil) [Grk] κακοποιέω LN: 88.112 GK: G2803 Hebrew: נְזַק, עָוָה, רָעַע Derivation: from κακοποιός; Strong's: to be a bad-doer, i.e. (objectively) to injure, or (genitive) to sin KJV: --do(ing) evil. See: κακοποιός
G2555	G2555	κακοποιός (kakopoiós｜kak-op-oy-os'｜adjective｜evildoer) [Grk] κακοποιός LN: 88.114 GK: G2804 Hebrew: בּוּשׁ, רָעַע Derivation: from κακός and ποιέω; Strong's: a bad-doer; (specially), a criminal KJV: --evil-doer, malefactor. See: κακός See: ποιέω
G2556	G2556	κακός (kakós｜kak-os'｜adjective｜evil) [Grk] κακός LN: 20.18, 65.26, 72.22, 88.106 GK: G2805 Hebrew: אִוֶּלֶת, אָוֶן, אֱלִיל, הָלַךְ, זִמָּה, לוּץ, מָדֹון, מַעֲשֶׂה, מַצָּה, מְרֹרָה, עֶוֶל, עָמָל, צַר, רִיב, רַע, רָעַע, רֶשַׁע, שֹׁד Derivation: apparently a primary word; Strong's: worthless (intrinsically, such; whereas πονηρός properly refers to effects), i.e. (subjectively) depraved, or (objectively) injurious KJV: --bad, evil, harm, ill, noisome, wicked. See: πονηρός
G2557	G2557	κακοῦργος (kakoûrgos｜kak-oor'-gos｜adjective｜criminal) [Grk] κακοῦργος LN: 88.114 GK: G2806 Derivation: from κακός and the base of ἔργον; Strong's: a wrong-doer, i.e. criminal KJV: --evil-doer, malefactor. See: κακός See: ἔργον
G2558	G2558	κακουχέω (kakouchéō｜kak-oo-kheh'-o｜verb｜to mistreat) [Grk] κακουχέω, κακουχέομαι LN: 88.126 GK: G2807 Derivation: from a presumed compound of κακός and ἔχω; Strong's: to maltreat KJV: --which suffer adversity, torment. See: κακός See: ἔχω
G2559	G2559	κακόω (kakóō｜kak-o'-o｜verb｜to harm) [Grk] κακόω LN: 20.12, 88.200 GK: G2808 Hebrew: דָּכָא, יְמִינִי, יָעַף, כָּשַׁל, לָחַץ, עָנָה, עָנָה, פּוּג, רָעַע, רָשַׁע, שָׁחַח Derivation: from κακός; Strong's: to injure; figuratively, to exasperate KJV: --make evil affected, entreat evil, harm, hurt, vex. See: κακός
G2560	G2560	κακῶς (kakōs｜kak-oce'｜adverb｜badly) [Grk] κακῶς LN: 20.18, 23.148, 72.22, 78.17, 88.106 GK: G2809 Hebrew: אָרַר, חָלָה, קָלַל Derivation: from κακός; Strong's: badly (physically or morally) KJV: --amiss, diseased, evil, grievously, miserably, sick, sore. See: κακός
G2561	G2561	κάκωσις (kákōsis｜kak'-o-sis｜noun｜mistreatment) [Grk] κάκωσις LN: 20.12 GK: G2810 Hebrew: אֵיד, עָנָה, עָנִי, רָאָה, תַּנִּין Derivation: from κακόω; Strong's: maltreatment KJV: --affliction. See: κακόω
G2562	G2562	καλάμη (kalámē｜kal-am'-ay｜noun｜straw) [Grk] καλάμη LN: 3.58 GK: G2811 Hebrew: נְעֹרֶת, עֹלֵלָה, עָמִיר, קַשׁ, שִׁבֹּל, שַׁיִת Derivation: feminine of κάλαμος; Strong's: a stalk of grain, i.e. (collectively) stubble KJV: --stubble. See: κάλαμος
G2563	G2563	κάλαμος (kálamos｜kal'-am-os｜noun｜reed) [Grk] κάλαμος LN: 3.19, 3.55, 6.56, 6.213 GK: G2812 Hebrew: הָגִין, עֵת, קָנֶה Derivation: of uncertain affinity; Strong's: a reed (the plant or its stem, or that of a similar plant); by implication, a pen KJV: --pen, reed.
