# GENERÁLT: eszkozok/lxx_osszevetes.py — kézzel nem szerkesztendő.
id	igehely	strong	regi_talalat	uj_talalat	uj_szoalak	uj_lemma	megjegyzes
ISTENTISZT-001	Zsolt 79:6	G3358	nem	igen	μέτρῳ	μέτρον	csak uj
ISTENTISZT-001	Zsolt 79:6	G3364	igen	nem			csak regi
ISTENTISZT-001	Zsolt 79:6	G3588	igen	nem			csak regi
ISTENTISZT-001	Zsolt 79:6	G3686	igen	nem			csak regi
ISTENTISZT-001	Zsolt 79:6	G3709	igen	nem			csak regi
ISTENTISZT-001	Zsolt 79:6	G3739	igen	nem			csak regi
ISTENTISZT-001	Zsolt 79:6	G4222	nem	igen	ποτιεῖς	ποτίζω	csak uj
ISTENTISZT-001	Zsolt 79:6	G4771	igen	nem			csak regi
ISTENTISZT-001	Zsolt 79:6	G5595	nem	igen	ψωμιεῖς	ψωμίζω	csak uj
ISTENTISZT-001	2Móz 33:19	G0302	igen	igen	ἂν	ἄν	egyezik
ISTENTISZT-001	2Móz 33:19	G1391	igen	igen	δόξῃ	δόξα	egyezik
ISTENTISZT-001	2Móz 33:19	G1473	igen	igen	ἐγὼ	ἐγώ	egyezik
ISTENTISZT-001	2Móz 33:19	G1653	igen	igen	ἐλεήσω	ἐλεέω	egyezik
ISTENTISZT-001	2Móz 33:19	G1726	igen	igen	ἐναντίον	ἐναντίον	egyezik
ISTENTISZT-001	2Móz 33:19	G1909	igen	igen	ἐπὶ	ἐπί	egyezik
ISTENTISZT-001	2Móz 33:19	G2036	igen	nem			csak regi
ISTENTISZT-001	2Móz 33:19	G2532	igen	igen	καὶ	καί	egyezik
ISTENTISZT-001	2Móz 33:19	G2564	igen	igen	καλέσω	καλέω	egyezik
ISTENTISZT-001	2Móz 33:19	G2962	igen	igen	κύριος	κύριος	egyezik
ISTENTISZT-001	2Móz 33:19	G3004	nem	igen	εἶπεν	λέγω	csak uj
ISTENTISZT-001	2Móz 33:19	G3588	igen	igen	τῇ	ὁ	egyezik
ISTENTISZT-001	2Móz 33:19	G3627	igen	igen	οἰκτίρω	οἰκτείρω	egyezik
ISTENTISZT-001	2Móz 33:19	G3686	igen	igen	ὀνόματί	ὄνομα	egyezik
ISTENTISZT-001	2Móz 33:19	G3739	igen	igen	ὃν	ὅς	egyezik
ISTENTISZT-001	2Móz 33:19	G3928	igen	igen	παρελεύσομαι	παρέρχομαι	egyezik
ISTENTISZT-001	2Móz 33:19	G4387	igen	igen	πρότερός	πρότερος	egyezik
ISTENTISZT-001	2Móz 33:19	G4771	igen	igen	σου	σύ	egyezik
ISTENTISZT-001	2Móz 34:5	G0846	igen	igen	αὐτῷ	αὐτός	egyezik
ISTENTISZT-001	2Móz 34:5	G1563	igen	igen	ἐκεῖ	ἐκεῖ	egyezik
ISTENTISZT-001	2Móz 34:5	G1722	igen	igen	ἐν	ἐν	egyezik
ISTENTISZT-001	2Móz 34:5	G2532	igen	igen	καὶ	καί	egyezik
ISTENTISZT-001	2Móz 34:5	G2564	igen	igen	ἐκάλεσεν	καλέω	egyezik
ISTENTISZT-001	2Móz 34:5	G2597	igen	igen	κατέβη	καταβαίνω	egyezik
ISTENTISZT-001	2Móz 34:5	G2962	igen	igen	κύριος	κύριος	egyezik
ISTENTISZT-001	2Móz 34:5	G3507	igen	igen	νεφέλῃ	νεφέλη	egyezik
ISTENTISZT-001	2Móz 34:5	G3588	igen	igen	τῷ	ὁ	egyezik
ISTENTISZT-001	2Móz 34:5	G3686	igen	igen	ὀνόματι	ὄνομα	egyezik
ISTENTISZT-001	2Móz 34:5	G3936	igen	igen	παρέστη	παρίστημι	egyezik
TEREMT-001	1Móz 1:2	G0012	igen	igen	ἀβύσσου	ἄβυσσος	egyezik
TEREMT-001	1Móz 1:2	G0180	igen	nem			csak regi
TEREMT-001	1Móz 1:2	G0517	igen	igen	ἀόρατος	ἀόρατος	egyezik
TEREMT-001	1Móz 1:2	G1065	igen	nem			csak regi
TEREMT-001	1Móz 1:2	G1093	nem	igen	γῆ	γῆ	csak uj
TEREMT-001	1Móz 1:2	G1161	igen	igen	δὲ	δέ	egyezik
TEREMT-001	1Móz 1:2	G1510	igen	igen	ἦν	εἰμί	egyezik
TEREMT-001	1Móz 1:2	G1883	igen	igen	ἐπάνω	ἐπάνω	egyezik
TEREMT-001	1Móz 1:2	G2018	igen	igen	ἐπεφέρετο	ἐπιφέρω	egyezik
TEREMT-001	1Móz 1:2	G2316	igen	igen	θεοῦ	θεός	egyezik
TEREMT-001	1Móz 1:2	G2532	igen	igen	καὶ	καί	egyezik
TEREMT-001	1Móz 1:2	G3588	igen	igen	ἡ	ὁ	egyezik
TEREMT-001	1Móz 1:2	G4151	igen	igen	πνεῦμα	πνεῦμα	egyezik
TEREMT-001	1Móz 1:2	G4655	igen	igen	σκότος	σκότος	egyezik
TEREMT-001	1Móz 1:2	G5204	igen	igen	ὕδατος	ὕδωρ	egyezik
TEREMT-001	1Móz 7:11	G0012	igen	igen	ἀβύσσου	ἄβυσσος	egyezik
TEREMT-001	1Móz 7:11	G0455	igen	igen	ἠνεῴχθησαν	ἀνοίγω	egyezik
TEREMT-001	1Móz 7:11	G1208	igen	igen	δευτέρου	δεύτερος	egyezik
TEREMT-001	1Móz 7:11	G1442	igen	igen	ἑβδόμῃ	ἕβδομος	egyezik
TEREMT-001	1Móz 7:11	G1497	igen	nem			csak regi
TEREMT-001	1Móz 7:11	G1722	igen	igen	ἐν	ἐν	egyezik
TEREMT-001	1Móz 7:11	G1812	igen	nem			csak regi
TEREMT-001	1Móz 7:11	G2094	igen	igen	ἔτει	ἔτος	egyezik
TEREMT-001	1Móz 7:11	G2222	igen	igen	ζωῇ	ζωή	egyezik
TEREMT-001	1Móz 7:11	G2250	igen	igen	ἡμέρᾳ	ἡμέρα	egyezik
TEREMT-001	1Móz 7:11	G2532	igen	igen	καὶ	καί	egyezik
TEREMT-001	1Móz 7:11	G3303	igen	nem			csak regi
TEREMT-001	1Móz 7:11	G3375	nem	igen	μηνός	μήν	csak uj
TEREMT-001	1Móz 7:11	G3575	igen	igen	Νωε	Νωε	egyezik
TEREMT-001	1Móz 7:11	G3588	igen	igen	τῷ	ὁ	egyezik
TEREMT-001	1Móz 7:11	G3772	igen	igen	οὐρανοῦ	οὐρανός	egyezik
TEREMT-001	1Móz 7:11	G3778	igen	igen	ταύτῃ	οὗτος	egyezik
TEREMT-001	1Móz 7:11	G3956	igen	igen	πᾶσαι	πᾶς	egyezik
TEREMT-001	1Móz 7:11	G4077	igen	igen	πηγαὶ	πηγή	egyezik
TEREMT-001	1Móz 7:11	G4486	igen	igen	ἐρράγησαν	ῥήγνυμι	egyezik
TEREMT-001	1Móz 8:2	G0012	igen	igen	ἀβύσσου	ἄβυσσος	egyezik
TEREMT-001	1Móz 8:2	G0575	igen	igen	ἀπὸ	ἀπό	egyezik
TEREMT-001	1Móz 8:2	G1943	igen	igen	ἐπεκαλύφθησαν	ἐπικαλύπτω	egyezik
TEREMT-001	1Móz 8:2	G2532	igen	igen	καὶ	καί	egyezik
TEREMT-001	1Móz 8:2	G3588	igen	igen	αἱ	ὁ	egyezik
TEREMT-001	1Móz 8:2	G3772	igen	igen	οὐρανοῦ	οὐρανός	egyezik
TEREMT-001	1Móz 8:2	G4077	igen	igen	πηγαὶ	πηγή	egyezik
TEREMT-001	1Móz 8:2	G4912	igen	igen	συνεσχέθη	συνέχω	egyezik
TEREMT-001	1Móz 8:2	G5205	igen	igen	ὑετὸς	ὑετός	egyezik
TEREMT-001	1Móz 49:25	G0509	igen	igen	ἄνωθεν	ἄνωθεν	egyezik
TEREMT-001	1Móz 49:25	G0997	igen	igen	ἐβοήθησέν	βοηθέω	egyezik
TEREMT-001	1Móz 49:25	G1065	igen	nem			csak regi
TEREMT-001	1Móz 49:25	G1093	nem	igen	γῆς	γῆ	csak uj
TEREMT-001	1Móz 49:25	G1699	igen	igen	ἐμὸς	ἐμός	egyezik
TEREMT-001	1Móz 49:25	G1752	igen	igen	ἕνεκεν	ἕνεκα	egyezik
TEREMT-001	1Móz 49:25	G2127	igen	igen	εὐλόγησέν	εὐλογέω	egyezik
TEREMT-001	1Móz 49:25	G2129	igen	igen	εὐλογίαν	εὐλογία	egyezik
TEREMT-001	1Móz 49:25	G2192	igen	igen	ἐχούσης	ἔχω	egyezik
TEREMT-001	1Móz 49:25	G2316	igen	igen	θεοῦ	θεός	egyezik
TEREMT-001	1Móz 49:25	G2532	igen	igen	καὶ	καί	egyezik
TEREMT-001	1Móz 49:25	G3149	igen	igen	μαστῶν	μαστός	egyezik
TEREMT-001	1Móz 49:25	G3388	igen	igen	μήτρας	μήτρα	egyezik
TEREMT-001	1Móz 49:25	G3588	igen	igen	τοῦ	ὁ	egyezik
TEREMT-001	1Móz 49:25	G3772	igen	igen	οὐρανοῦ	οὐρανός	egyezik
TEREMT-001	1Móz 49:25	G3844	igen	igen	παρὰ	παρά	egyezik
TEREMT-001	1Móz 49:25	G3956	igen	igen	πάντα	πᾶς	egyezik
TEREMT-001	1Móz 49:25	G3962	igen	igen	πατρός	πατήρ	egyezik
TEREMT-001	1Móz 49:25	G4771	igen	igen	σου	σύ	egyezik
TEREMT-001	2Móz 15:5	G0846	igen	igen	αὐτούς	αὐτός	egyezik
TEREMT-001	2Móz 15:5	G1037	igen	igen	βυθὸν	βυθός	egyezik
TEREMT-001	2Móz 15:5	G1519	igen	igen	εἰς	εἰς	egyezik
TEREMT-001	2Móz 15:5	G2572	igen	igen	ἐκάλυψεν	καλύπτω	egyezik
TEREMT-001	2Móz 15:5	G3037	igen	igen	λίθος	λίθος	egyezik
TEREMT-001	2Móz 15:5	G4195	igen	igen	πόντῳ	πόντος	egyezik
TEREMT-001	2Móz 15:5	G5616	igen	igen	ὡσεὶ	ὡσεί	egyezik
TEREMT-001	2Móz 15:8	G1223	igen	igen	διὰ	διά	egyezik
TEREMT-001	2Móz 15:8	G1339	igen	igen	διέστη	διίστημι	egyezik
TEREMT-001	2Móz 15:8	G1722	igen	igen	ἐν	ἐν	egyezik
TEREMT-001	2Móz 15:8	G2281	igen	igen	θαλάσσης	θάλασσα	egyezik
TEREMT-001	2Móz 15:8	G2372	igen	igen	θυμοῦ	θυμός	egyezik
TEREMT-001	2Móz 15:8	G2532	igen	igen	καὶ	καί	egyezik
TEREMT-001	2Móz 15:8	G2949	igen	igen	κύματα	κῦμα	egyezik
TEREMT-001	2Móz 15:8	G3319	igen	igen	μέσῳ	μέσος	egyezik
TEREMT-001	2Móz 15:8	G3588	igen	igen	τοῦ	ὁ	egyezik
TEREMT-001	2Móz 15:8	G4078	igen	igen	ἐπάγη	πήγνυμι	egyezik
TEREMT-001	2Móz 15:8	G4151	igen	igen	πνεύματος	πνεῦμα	egyezik
TEREMT-001	2Móz 15:8	G4771	igen	igen	σου	σύ	egyezik
TEREMT-001	2Móz 15:8	G5038	igen	igen	τεῖχος	τεῖχος	egyezik
TEREMT-001	2Móz 15:8	G5204	igen	igen	ὕδωρ	ὕδωρ	egyezik
TEREMT-001	2Móz 15:8	G5616	igen	igen	ὡσεὶ	ὡσεί	egyezik
TEREMT-001	5Móz 8:7	G0012	igen	igen	ἀβύσσων	ἄβυσσος	egyezik
TEREMT-001	5Móz 8:7	G0018	igen	igen	ἀγαθὴν	ἀγαθός	egyezik
TEREMT-001	5Móz 8:7	G1063	igen	igen	γὰρ	γάρ	egyezik
TEREMT-001	5Móz 8:7	G1065	igen	nem			csak regi
TEREMT-001	5Móz 8:7	G1093	nem	igen	γῆν	γῆ	csak uj
TEREMT-001	5Móz 8:7	G1223	igen	igen	διὰ	διά	egyezik
TEREMT-001	5Móz 8:7	G1519	igen	igen	εἰς	εἰς	egyezik
TEREMT-001	5Móz 8:7	G1521	igen	igen	εἰσάγει	εἰσάγω	egyezik
TEREMT-001	5Móz 8:7	G1607	igen	igen	ἐκπορευόμεναι	ἐκπορεύομαι	egyezik
TEREMT-001	5Móz 8:7	G2316	igen	igen	θεός	θεός	egyezik
TEREMT-001	5Móz 8:7	G2532	igen	igen	καὶ	καί	egyezik
TEREMT-001	5Móz 8:7	G2962	igen	igen	κύριος	κύριος	egyezik
TEREMT-001	5Móz 8:7	G3364	igen	nem			csak regi
TEREMT-001	5Móz 8:7	G3588	igen	igen	ὁ	ὁ	egyezik
TEREMT-001	5Móz 8:7	G3735	igen	igen	ὀρέων	ὄρος	egyezik
TEREMT-001	5Móz 8:7	G3739	nem	igen	οὗ	ὅς	csak uj
TEREMT-001	5Móz 8:7	G3977	igen	nem			csak regi
TEREMT-001	5Móz 8:7	G4077	igen	igen	πηγαὶ	πηγή	egyezik
TEREMT-001	5Móz 8:7	G4183	igen	igen	πολλήν	πολύς	egyezik
TEREMT-001	5Móz 8:7	G4771	igen	igen	σου	σύ	egyezik
TEREMT-001	5Móz 8:7	G5204	igen	igen	ὑδάτων	ὕδωρ	egyezik
TEREMT-001	5Móz 33:13	G0012	igen	igen	ἀβύσσων	ἄβυσσος	egyezik
TEREMT-001	5Móz 33:13	G0575	igen	igen	ἀπ᾿	ἀπό	egyezik
TEREMT-001	5Móz 33:13	G0846	igen	igen	αὐτοῦ	αὐτός	egyezik
TEREMT-001	5Móz 33:13	G1065	igen	nem			csak regi
TEREMT-001	5Móz 33:13	G1093	nem	igen	γῆ	γῆ	csak uj
TEREMT-001	5Móz 33:13	G1408	igen	nem			csak regi
TEREMT-001	5Móz 33:13	G2129	igen	igen	εὐλογίας	εὐλογία	egyezik
TEREMT-001	5Móz 33:13	G2501	igen	igen	Ιωσηφ	Ιωσηφ	egyezik
TEREMT-001	5Móz 33:13	G2532	igen	igen	καὶ	καί	egyezik
TEREMT-001	5Móz 33:13	G2736	igen	nem			csak regi
TEREMT-001	5Móz 33:13	G2962	igen	igen	κυρίου	κύριος	egyezik
TEREMT-001	5Móz 33:13	G3004	nem	igen	εἶπεν	λέγω	csak uj
TEREMT-001	5Móz 33:13	G3588	igen	igen	τῷ	ὁ	egyezik
TEREMT-001	5Móz 33:13	G3772	igen	igen	οὐρανοῦ	οὐρανός	egyezik
TEREMT-001	5Móz 33:13	G4077	igen	igen	πηγῶν	πηγή	egyezik
TEREMT-001	5Móz 33:13	G5610	igen	igen	ὡρῶν	ὥρα	egyezik
TEREMT-001	Jób 28:14	G0012	igen	igen	ἄβυσσος	ἄβυσσος	egyezik
TEREMT-001	Jób 28:14	G1473	igen	igen	ἐμοί	ἐγώ	egyezik
TEREMT-001	Jób 28:14	G1510	igen	igen	ἔστιν	εἰμί	egyezik
TEREMT-001	Jób 28:14	G1722	igen	igen	ἐν	ἐν	egyezik
TEREMT-001	Jób 28:14	G2281	igen	igen	θάλασσα	θάλασσα	egyezik
TEREMT-001	Jób 28:14	G2532	igen	igen	καὶ	καί	egyezik
TEREMT-001	Jób 28:14	G3004	nem	igen	εἶπεν	λέγω	csak uj
TEREMT-001	Jób 28:14	G3326	igen	igen	μετ᾿	μετά	egyezik
TEREMT-001	Jób 28:14	G3364	igen	nem			csak regi
TEREMT-001	Jób 28:14	G3756	nem	igen	οὐκ	οὐ	csak uj
TEREMT-001	Jób 38:16	G0012	igen	igen	ἀβύσσου	ἄβυσσος	egyezik
TEREMT-001	Jób 38:16	G1161	igen	igen	δὲ	δέ	egyezik
TEREMT-001	Jób 38:16	G1722	igen	igen	ἐν	ἐν	egyezik
TEREMT-001	Jób 38:16	G1909	igen	igen	ἐπὶ	ἐπί	egyezik
TEREMT-001	Jób 38:16	G2064	igen	igen	ἦλθες	ἔρχομαι	egyezik
TEREMT-001	Jób 38:16	G2281	igen	igen	θαλάσσης	θάλασσα	egyezik
TEREMT-001	Jób 38:16	G2487	igen	igen	ἴχνεσιν	ἴχνος	egyezik
TEREMT-001	Jób 38:16	G4043	igen	igen	περιεπάτησας	περιπατέω	egyezik
TEREMT-001	Jób 38:16	G4077	igen	igen	πηγὴν	πηγή	egyezik
TEREMT-001	Jób 38:30	G0012	igen	igen	ἀβύσσου	ἄβυσσος	egyezik
TEREMT-001	Jób 38:30	G1161	igen	igen	δὲ	δέ	egyezik
TEREMT-001	Jób 38:30	G2597	igen	igen	καταβαίνει	καταβαίνω	egyezik
TEREMT-001	Jób 38:30	G3739	igen	igen	ἣ	ὅς	egyezik
TEREMT-001	Jób 38:30	G3746	igen	nem			csak regi
TEREMT-001	Jób 38:30	G4078	igen	igen	ἔπηξεν	πήγνυμι	egyezik
TEREMT-001	Jób 38:30	G4383	igen	igen	πρόσωπον	πρόσωπον	egyezik
TEREMT-001	Jób 38:30	G4482	igen	igen	ῥέον	ῥέω	egyezik
TEREMT-001	Jób 38:30	G5100	igen	igen	τίς	τίς	egyezik
TEREMT-001	Jób 38:30	G5204	igen	igen	ὕδωρ	ὕδωρ	egyezik
TEREMT-001	Jób 38:30	G5618	nem	igen	ὥσπερ	ὥσπερ	csak uj
TEREMT-001	Zsolt 33:7	G0012	igen	nem			csak regi
TEREMT-001	Zsolt 33:7	G0779	igen	nem			csak regi
TEREMT-001	Zsolt 33:7	G0846	nem	igen	αὐτοῦ	αὐτός	csak uj
TEREMT-001	Zsolt 33:7	G1522	nem	igen	εἰσήκουσεν	εἰσακούω	csak uj
TEREMT-001	Zsolt 33:7	G1537	nem	igen	ἐκ	ἐκ	csak uj
TEREMT-001	Zsolt 33:7	G1722	igen	nem			csak regi
TEREMT-001	Zsolt 33:7	G2281	igen	nem			csak regi
TEREMT-001	Zsolt 33:7	G2344	igen	nem			csak regi
TEREMT-001	Zsolt 33:7	G2347	nem	igen	θλίψεων	θλῖψις	csak uj
TEREMT-001	Zsolt 33:7	G2532	nem	igen	καὶ	καί	csak uj
TEREMT-001	Zsolt 33:7	G2896	nem	igen	ἐκέκραξεν	κράζω	csak uj
TEREMT-001	Zsolt 33:7	G2962	nem	igen	κύριος	κύριος	csak uj
